ticker,split,rule,group,overlap_policy,cohort,signal_time,score,13_bar_exit_time,13_bar_gross_return_pct,13_bar_net_return_pct_0bps,13_bar_net_return_pct_10bps,13_bar_net_return_pct_25bps,13_bar_net_return_pct_5bps,13_bar_outcome_status,13_bar_raw_exit_price,13_bar_spy_net_return_pct_0bps,13_bar_spy_net_return_pct_10bps,13_bar_spy_net_return_pct_25bps,13_bar_spy_net_return_pct_5bps,13_bar_spy_return_pct,26_bar_exit_time,26_bar_gross_return_pct,26_bar_net_return_pct_0bps,26_bar_net_return_pct_10bps,26_bar_net_return_pct_25bps,26_bar_net_return_pct_5bps,26_bar_outcome_status,26_bar_raw_exit_price,26_bar_spy_net_return_pct_0bps,26_bar_spy_net_return_pct_10bps,26_bar_spy_net_return_pct_25bps,26_bar_spy_net_return_pct_5bps,26_bar_spy_return_pct,data_source,entry_time,ma40,raw_entry_price,reasons,signal_close
AAPL,development,candidate,baseline_and_candidate,non_overlapping,stock,2010-01-08T21:00:00+00:00,40.0,2010-04-16T20:00:00+00:00,16.259425040480302,16.259425040480302,16.027138476962865,15.67957753404401,16.14322371610204,complete,7.406027793884277,4.146283601153478,3.938199118433916,3.6268507652374993,4.042189364670579,4.146283601153478,2010-07-16T20:00:00+00:00,17.434170581685105,17.434170581685105,17.199536874229192,16.848463995242803,17.31679509884485,complete,7.480862140655518,-6.492192853012946,-6.67902163852141,-6.958565955990426,-6.585653929621616,-6.492192853012946,yahoo,2010-01-11T14:30:00+00:00,4.994000327587128,6.370260124119465,"['Price above long-term EMA50 — secular uptrend', 'Tight BB on weekly — coiling for breakout']",6.345712661743164
AAPL,development,candidate,baseline_and_candidate,non_overlapping,stock,2010-04-23T20:00:00+00:00,40.0,2010-07-30T20:00:00+00:00,-5.381071074590659,-5.381071074590659,-5.57011988363244,-5.852985932073973,-5.475642717694507,complete,7.700887680053711,-9.072920748085734,-9.254593234103536,-9.526422390239919,-9.163802386518416,-9.072920748085734,2010-10-29T20:00:00+00:00,10.703265447583266,10.703265447583266,10.482080102033663,10.151129460313534,10.59261750610645,complete,9.009966850280762,-1.771745225449628,-1.9680054747494125,-2.261661708115714,-1.8699243906415752,-1.771745225449628,yahoo,2010-04-26T13:30:00+00:00,5.962905323505401,8.138844697898165,"['Price above long-term EMA50 — secular uptrend', 'MACD above signal on weekly — bullish bias']",8.107415199279785
AAPL,development,candidate,baseline_and_candidate,non_overlapping,stock,2010-08-06T20:00:00+00:00,60.0,2010-11-12T21:00:00+00:00,17.802515987994582,17.802515987994582,17.567146325680927,17.2149722673562,17.68477234382868,complete,9.22100830078125,7.016912953515475,6.803092947614364,6.483162764221162,6.909949522277592,7.016912953515475,2011-02-11T21:00:00+00:00,36.47319027610163,36.47319027610163,36.200516569256294,35.792525985447774,36.33678528831945,complete,10.68245792388916,19.134271927059743,18.896241413718972,18.540086032161707,19.015197192499976,19.134271927059743,yahoo,2010-08-09T13:30:00+00:00,6.840978527069092,7.827513889194842,"['Price above long-term EMA50 — secular uptrend', 'RSI healthy, not overbought (58)', 'Tight BB on weekly — coiling for breakout']",7.785900592803955
AAPL,development,candidate,baseline_and_candidate,non_overlapping,stock,2010-11-19T21:00:00+00:00,60.0,2011-02-25T21:00:00+00:00,13.525524790142661,13.525524790142661,13.298700564787747,12.95931269642625,13.412055999747752,complete,10.422321319580078,11.142069960196865,10.920007882354321,10.587745421742035,11.03098343350004,11.142069960196865,2011-05-27T20:00:00+00:00,10.020210236405802,10.020210236405802,9.80038963653287,9.47148100829407,9.910245008783235,complete,10.100512504577637,12.620236516258432,12.395221058683514,12.058539576027737,12.507672561719474,12.620236516258432,yahoo,2010-11-22T14:30:00+00:00,7.780838167667389,9.180597349227176,"['Price above long-term EMA50 — secular uptrend', 'RSI healthy, not overbought (63)', 'MACD above signal on weekly — bullish bias']",9.182092666625977
AAPL,development,candidate,baseline_and_candidate,non_overlapping,stock,2011-03-04T21:00:00+00:00,55.0,2011-06-10T20:00:00+00:00,-9.822907416951132,-9.822907416951132,-10.003081428106075,-10.272668477215706,-9.913039443520876,complete,9.755955696105955,-3.541822562514896,-3.7345461937586144,-4.022910729285378,-3.638232534966135,-3.541822562514896,2011-09-09T20:00:00+00:00,4.449376065092259,4.449376065092259,4.240686003024163,3.9284315460643926,4.344978887615936,complete,11.300025939941406,-11.93678422001998,-12.112734701098848,-12.376002253835328,-12.02480342619685,-11.93678422001998,yahoo,2011-03-07T14:30:00+00:00,8.88718377351761,10.81866294050363,"['Price above long-term EMA50 — secular uptrend', 'MACD above signal on weekly — bullish bias', 'Tight BB on weekly — coiling for breakout']",10.776755332946776
AAPL,development,candidate,candidate_only,non_overlapping,stock,2011-06-17T20:00:00+00:00,60.0,2011-09-23T20:00:00+00:00,27.394734933121924,27.394734933121924,27.140199998190617,26.759349721485435,27.267403863723505,complete,12.102892875671388,-9.866204718867898,-10.0462922219271,-10.315749832489507,-9.95629346977357,-9.866204718867898,2011-12-23T21:00:00+00:00,27.0890972603514,27.0890972603514,26.835172990100965,26.455236426135208,26.962071675883294,complete,12.073856353759766,0.971120085668109,0.7693795859964769,0.4675234767620662,0.8701994259123547,0.971120085668109,yahoo,2011-06-20T13:30:00+00:00,9.818909072875977,9.500308534748326,"['Price above long-term EMA50 — secular uptrend', 'RSI healthy, not overbought (45)', 'Tight BB on weekly — coiling for breakout']",9.587118148803713
AAPL,development,candidate,baseline_and_candidate,non_overlapping,stock,2011-09-30T20:00:00+00:00,85.0,2012-01-06T21:00:00+00:00,11.049796147214352,11.049796147214352,10.827918432634508,10.495931827278127,10.93880184821665,complete,12.644726753234863,14.250088393158755,14.021816488277338,13.680262515886167,14.135895401261545,14.250088393158755,2012-04-05T20:00:00+00:00,66.59570404939518,66.59570404939518,66.26284549984598,65.76480278231591,66.42919160156973,complete,18.969482421875,25.604996530295175,25.35403749626861,24.978537694732616,25.479454304877613,25.604996530295175,yahoo,2011-10-03T13:30:00+00:00,10.574269986152649,11.38653756416828,"['Price above long-term EMA50 — secular uptrend', 'RSI healthy, not overbought (56)', '8-period volume accumulation (1.24x avg)', 'MACD above signal on weekly — bullish bias']",11.4149751663208
AAPL,development,candidate,baseline_and_candidate,non_overlapping,stock,2012-01-13T21:00:00+00:00,75.0,2012-04-20T20:00:00+00:00,35.0730222578838,35.0730222578838,34.803146089536384,34.399341348866955,34.93801673838568,complete,17.152395248413086,6.514860780831211,6.302043876174213,5.9836145923981565,6.408399150865374,6.514860780831211,2012-07-20T20:00:00+00:00,42.45632131241415,42.45632131241415,42.17169329780395,41.74581596921012,42.31393618366612,complete,18.0899715423584,5.918129250084614,5.706504616218311,5.389859278762521,5.81226405343287,5.918129250084614,yahoo,2012-01-17T14:30:00+00:00,11.159507560729981,12.698609212774873,"['Price above long-term EMA50 — secular uptrend', 'RSI healthy, not overbought (60)', 'MACD above signal on weekly — bullish bias', 'Tight BB on weekly — coiling for breakout']",12.56719207763672
AAPL,development,candidate,baseline_and_candidate,non_overlapping,stock,2012-04-27T20:00:00+00:00,65.0,2012-08-03T20:00:00+00:00,2.9943009341355076,2.9943009341355076,2.7885181150862914,2.4806136476809737,2.8913581046161374,complete,18.431245803833008,-0.02716211930062773,-0.22690804913219065,-0.5257797645908835,-0.12708499574309862,-0.02716211930062773,2012-11-02T20:00:00+00:00,-3.0986532147306844,-3.0986532147306844,-3.2922622992167416,-3.581951702437758,-3.19550613505577,complete,17.34088706970215,2.1004788371661975,1.8964818764525937,1.591249516282578,1.9984293830560995,2.1004788371661975,yahoo,2012-04-30T13:30:00+00:00,13.379518675804139,17.89540356763985,"['Price above long-term EMA50 — secular uptrend', '8-period volume accumulation (1.60x avg)', 'MACD above signal on weekly — bullish bias']",18.051055908203125
AAPL,development,candidate,baseline_and_candidate,non_overlapping,stock,2012-08-10T20:00:00+00:00,40.0,2012-11-16T21:00:00+00:00,-14.966546221717058,-14.966546221717058,-15.136443232263074,-15.390653223104989,-15.051537180016183,complete,15.936604499816896,-2.490760193395869,-2.6855838493531015,-2.9770905664961322,-2.5882207029476856,-2.490760193395869,2013-02-15T21:00:00+00:00,-25.41495399798879,-25.41495399798879,-25.563975068921874,-25.786949239894064,-25.489501770104727,complete,13.978408813476562,9.535296296479622,9.316444555627545,8.988985591759047,9.425815740461175,9.535296296479622,yahoo,2012-08-13T13:30:00+00:00,15.578529691696167,18.74157027817564,"['Price above long-term EMA50 — secular uptrend', 'Tight BB on weekly — coiling for breakout']",18.690771102905277
AAPL,development,candidate,candidate_only,non_overlapping,stock,2012-11-23T18:00:00+00:00,70.0,2013-03-01T21:00:00+00:00,-24.81700872051933,-24.81700872051933,-24.96722448731149,-25.19198623313519,-24.892154139089516,complete,13.076510429382324,8.914942688007454,8.697330414904547,8.371726016246829,8.80608217557568,8.914942688007454,2013-05-31T20:00:00+00:00,-20.933270312363504,-20.933270312363504,-21.091245796254874,-21.327618091354207,-21.01229752844308,complete,13.752005577087402,17.55517047460713,17.32029500912342,16.968860397427065,17.437674052343667,17.55517047460713,yahoo,2012-11-26T14:30:00+00:00,17.98975987434387,17.39291055974682,"['Price above long-term EMA50 — secular uptrend', 'RSI healthy, not overbought (46)', '8-period volume accumulation (1.29x avg)']",17.2600154876709
AAPL,development,candidate,candidate_only,non_overlapping,stock,2013-05-31T20:00:00+00:00,50.0,2013-09-06T20:00:00+00:00,11.266075165308376,11.266075165308376,11.043765324818256,10.711132147027547,11.15486469537803,complete,15.335338592529297,1.8852064961277115,1.6816396499816255,1.3770508527555236,1.783372206776268,1.8852064961277115,2013-12-06T21:00:00+00:00,25.797874338448533,25.797874338448533,25.5465299341759,25.170453518805402,25.672139331613497,complete,17.33819580078125,11.569313328868237,11.346397617921467,11.012857900794115,11.457799772317667,11.569313328868237,yahoo,2013-06-03T13:30:00+00:00,15.656043195724488,13.782582489537385,"['RSI healthy, not overbought (46)', 'MACD above signal on weekly — bullish bias', 'Tight BB on weekly — coiling for breakout']",13.752005577087402
AAPL,development,candidate,baseline_and_candidate,non_overlapping,stock,2013-09-27T20:00:00+00:00,60.0,2014-01-03T21:00:00+00:00,14.015372512580516,14.015372512580516,13.787569570497471,13.44671728807889,13.901414119264622,complete,16.748722076416016,9.793909610410644,9.574541159640603,9.246309063725322,9.684170570320315,9.793909610410644,2014-04-04T20:00:00+00:00,12.755720152047045,12.755720152047045,12.530433997897106,12.193347482959528,12.643020781580262,complete,16.56368064880371,12.394956379850974,12.17039103243871,11.834383031323048,12.282617592864643,12.394956379850974,yahoo,2013-09-30T13:30:00+00:00,13.8388032913208,14.689880590065126,"['Price above long-term EMA50 — secular uptrend', 'RSI healthy, not overbought (55)', 'MACD above signal on weekly — bullish bias']",14.859170913696287
AAPL,development,candidate,baseline_and_candidate,non_overlapping,stock,2014-01-10T21:00:00+00:00,60.0,2014-04-17T20:00:00+00:00,-0.3449543391556342,-0.3449543391556342,-0.5440653194969669,-0.8419869858431128,-0.44455958219493663,complete,16.349401473999023,1.9287837302733646,1.7251298167263895,1.4204107440874747,1.8269058854655018,1.9287837302733646,2014-07-18T20:00:00+00:00,26.187580525663854,26.187580525663854,25.93545748765056,25.55821603426405,26.061456007397354,complete,20.702327728271484,8.637310541029098,8.420252977510568,8.0954785682559,8.528727521997581,8.637310541029098,yahoo,2014-01-13T14:30:00+00:00,14.700202918052673,16.405994664475774,"['Price above long-term EMA50 — secular uptrend', 'RSI healthy, not overbought (57)', 'MACD above signal on weekly — bullish bias']",16.499801635742188
AAPL,development,candidate,baseline_and_candidate,non_overlapping,stock,2014-04-25T20:00:00+00:00,60.0,2014-08-01T20:00:00+00:00,18.133422900216488,18.133422900216488,17.897392085231047,17.544228771038362,18.01534851450912,complete,21.07503318786621,3.4068112570256215,3.2002042415270715,2.8910665624768628,3.3034561233354687,3.4068112570256215,2014-10-31T20:00:00+00:00,33.38052553123163,33.38052553123163,33.114030974725694,32.71528600239757,33.24721166263471,complete,23.79512023925781,8.833701519225423,8.616251566140054,8.290890040326548,8.724922207362141,8.833701519225423,yahoo,2014-04-28T13:30:00+00:00,16.004084730148314,17.840025854213685,"['Price above long-term EMA50 — secular uptrend', 'RSI healthy, not overbought (63)', 'Tight BB on weekly — coiling for breakout']",17.813236236572266
AAPL,development,candidate,baseline_and_candidate,non_overlapping,stock,2014-08-08T20:00:00+00:00,40.0,2014-11-14T21:00:00+00:00,20.368542705033367,20.368542705033367,20.12804611621215,19.768200846155402,20.248234316522606,complete,25.26581573486328,5.786843000370978,5.575480676693911,5.259227823311763,5.68110902435861,5.786843000370978,2015-02-13T21:00:00+00:00,34.49639650244434,34.49639650244434,34.227672433508395,33.825591532357336,34.36196732053287,complete,28.231306076049805,9.256003943087542,9.037710228915552,8.711086217685615,9.146802539846078,9.256003943087542,yahoo,2014-08-11T13:30:00+00:00,17.908171892166138,20.990381014064365,"['Price above long-term EMA50 — secular uptrend', 'MACD above signal on weekly — bullish bias']",20.873607635498047
AAPL,development,candidate,baseline_and_candidate,non_overlapping,stock,2014-11-21T21:00:00+00:00,40.0,2015-02-27T21:00:00+00:00,10.369701315222235,10.369701315222235,10.149182431475555,9.819228989460527,10.259386771179058,complete,28.537887573242188,2.2458207923226725,2.04153343809228,1.7358665739071188,2.1436260688920905,2.2458207923226725,2015-05-29T20:00:00+00:00,12.400938120115356,12.400938120115356,12.176360821174082,11.840334937471408,12.28859335437813,complete,29.06309700012207,2.9361995536307806,2.7305328212559044,2.422802049622663,2.8333147964557437,2.9361995536307806,yahoo,2014-11-24T14:30:00+00:00,20.23061623573303,25.856632058590368,"['Price above long-term EMA50 — secular uptrend', 'MACD above signal on weekly — bullish bias']",25.772550582885746
