datetime,high,low,close,volume,open
2007-01-03 00:00:00+00:00,36.87166818417862,36.3242369075116,36.80323791503906,9717900,36.33564195236819
2007-01-04 00:00:00+00:00,36.780413320195606,36.35273409554217,36.523807525634766,8711400,36.68917299732541
2007-01-05 00:00:00+00:00,36.49529404527559,36.11893641244525,36.210174560546875,9907900,36.4211623701652
2007-01-08 00:00:00+00:00,36.36985694688462,36.0562258092923,36.29002380371094,11068200,36.26151227761891
2007-01-09 00:00:00+00:00,36.381248741293845,35.98778460383867,36.19877243041992,10823800,36.147450832031055
2007-01-10 00:00:00+00:00,36.683487790381584,36.06762842685893,36.632164001464844,8139400,36.07903347158601
2007-01-11 00:00:00+00:00,36.95148889383686,36.55231898399105,36.86024856567383,6593000,36.58653628234134
2007-01-12 00:00:00+00:00,37.065528869628906,36.723386396332465,37.065528869628906,7904200,36.723386396332465
2007-01-16 00:00:00+00:00,37.065528869628906,36.90586267212907,37.065528869628906,10397100,37.014209456394354
2007-01-17 00:00:00+00:00,37.66141814027948,37.15720042896861,37.44941711425781,11403700,37.363470516063856
2007-01-18 00:00:00+00:00,37.61559758745302,36.486842500744466,37.55257034301758,8679900,37.386408005090296
2007-01-19 00:00:00+00:00,37.988018923194005,37.55255928210994,37.86769104003906,9241500,37.6385058966093
2007-01-22 00:00:00+00:00,37.83332434376845,37.33484171383435,37.655704498291016,9324800,37.787485554152475
2007-01-23 00:00:00+00:00,37.81613728540003,37.40932784826478,37.609867095947266,5763600,37.81613728540003
2007-01-24 00:00:00+00:00,37.66715471809445,37.3004532150106,37.53537368774414,6366500,37.55829307811523
2007-01-25 00:00:00+00:00,37.523916549528614,37.059810857278954,37.197322845458984,6800500,37.44943179997845
2007-01-26 00:00:00+00:00,37.32339149485588,36.95668980618327,37.162960052490234,6829500,37.24317577367306
2007-01-29 00:00:00+00:00,37.55830237847833,37.14576199249712,37.174407958984375,9458300,37.37495158153422
2007-01-30 00:00:00+00:00,37.122836708149215,36.486837775879536,37.00823974609375,12003400,36.90510903738451
2007-01-31 00:00:00+00:00,37.334844444328226,36.72749136606656,37.16868209838867,8933600,36.95668095948071
2007-02-01 00:00:00+00:00,37.523923484941164,37.05981770691249,37.4379768371582,8122900,37.185872207470425
2007-02-02 00:00:00+00:00,37.609870132724126,37.29473388132929,37.4379768371582,6379400,37.57549322218218
2007-02-05 00:00:00+00:00,37.48380963601451,37.20305471150108,37.32910919189453,6368900,37.311920739373136
2007-02-06 00:00:00+00:00,37.39213410469566,36.94521688124715,37.00823974609375,8342400,37.32910686842193
2007-02-07 00:00:00+00:00,37.2145024745145,36.870720399856694,36.94520950317383,6747400,37.14001774262362
2007-02-08 00:00:00+00:00,37.09991731573812,36.72748483905533,37.00823974609375,5783700,36.73321578001488
2007-02-09 00:00:00+00:00,37.14002738119433,36.796245217318265,36.916568756103516,5252100,37.00824195980436
2007-02-12 00:00:00+00:00,37.00825268613868,36.70457828050851,36.761878967285156,8014100,36.87647159798115
2007-02-13 00:00:00+00:00,37.0941957494967,36.70457472289447,37.07700729370117,8843900,36.76187540411722
2007-02-14 00:00:00+00:00,37.28327399734825,37.02543844182391,37.174407958984375,5969000,37.15721950480646
2007-02-15 00:00:00+00:00,37.4723433966625,37.12856131202689,37.237422943115234,5174100,37.12856131202689
2007-02-16 00:00:00+00:00,37.52965365808189,37.128575138551454,37.28327560424805,8158200,37.18014050330765
2007-02-20 00:00:00+00:00,37.28327399734825,36.87646455323562,37.174407958984375,9201400,37.09992320040414
2007-02-21 00:00:00+00:00,37.23741386965293,36.853524041540865,37.06552505493164,5655600,37.09990194359084
