datetime,high,low,close,volume,open
2007-01-03 00:00:00+00:00,25.465237959262673,24.929639572019987,24.99658966064453,50853600,25.136575154244184
2007-01-04 00:00:00+00:00,25.063515929993482,24.576609823304366,24.692249298095703,22319400,24.9539617657695
2007-01-05 00:00:00+00:00,24.728773776752114,24.174917518520495,24.21752166748047,21676500,24.61313195378763
2007-01-08 00:00:00+00:00,24.314898097837414,23.888854370822752,24.034927368164062,17465300,24.308810465332783
2007-01-09 00:00:00+00:00,24.254042041652106,23.870604640005837,23.931467056274414,20341100,24.041021262959735
2007-01-10 00:00:00+00:00,24.30274848533271,23.77323771492175,24.21145248413086,15324600,24.247971348962352
2007-01-11 00:00:00+00:00,24.460977346062442,24.132317049926833,24.39402961730957,12149100,24.132317049926833
2007-01-12 00:00:00+00:00,24.57052274662401,24.25403318968112,24.41227912902832,11218600,24.314897905488316
2007-01-16 00:00:00+00:00,24.600965549138813,24.296648791796162,24.5218448638916,12639900,24.345340587412238
2007-01-17 00:00:00+00:00,24.631399082275163,24.400117696604017,24.5218448638916,12729000,24.460980119371506
2007-01-18 00:00:00+00:00,24.917451566089134,24.351422295498306,24.874847412109375,18810000,24.375768189701674
2007-01-19 00:00:00+00:00,24.941794852104998,24.61921991377528,24.680082321166992,12125900,24.935709540066632
2007-01-22 00:00:00+00:00,24.74703930195221,24.33316831472456,24.37577247619629,14165800,24.74703930195221
2007-01-23 00:00:00+00:00,24.716598398443008,24.345331718259274,24.607044219970703,11380400,24.363589974087404
2007-01-24 00:00:00+00:00,24.826157856628537,24.60096181868153,24.76529312133789,9835700,24.661826553972173
2007-01-25 00:00:00+00:00,24.75311056331915,24.351412753378252,24.400104522705078,11086200,24.667902288748557
2007-01-26 00:00:00+00:00,24.47923583882621,24.126227356021133,24.30881690979004,9797400,24.41837110640181
2007-01-29 00:00:00+00:00,24.66183233692101,24.247961326905088,24.290565490722656,12147600,24.527932209635626
2007-01-30 00:00:00+00:00,24.57660814193962,24.351412196579222,24.448793411254883,8671700,24.41227690684607
2007-01-31 00:00:00+00:00,24.923543072616432,24.31490955348906,24.795730590820312,11630100,24.32708250248192
2007-02-01 00:00:00+00:00,25.06352889755749,24.7652974469239,25.002666473388672,12544200,24.81398924366108
2007-02-02 00:00:00+00:00,25.039182641485628,24.71660761884433,24.850507736206055,9928300,24.893111896866127
2007-02-05 00:00:00+00:00,25.09395040487422,24.673994268315713,24.97222328186035,9017400,24.753114924785734
2007-02-06 00:00:00+00:00,25.18525717623171,24.899198662190926,25.11830711364746,8096800,25.008752887919194
2007-02-07 00:00:00+00:00,25.233952421840062,24.96615443203722,25.1730899810791,8347100,25.087881635312435
2007-02-08 00:00:00+00:00,25.118299385503185,24.917449259545975,25.008745193481445,11976500,25.087868181442044
2007-02-09 00:00:00+00:00,25.20960258224215,24.89920046800203,24.953977584838867,9320000,25.08787771971845
2007-02-12 00:00:00+00:00,25.568684412903803,25.11829706225143,25.221763610839844,18480700,25.331317792728655
2007-02-13 00:00:00+00:00,25.46522239719397,25.06352443268228,25.41653060913086,13173700,25.130474480392934
2007-02-14 00:00:00+00:00,25.53825504651319,25.25828426012744,25.398269653320312,20514700,25.392184341334538
2007-02-15 00:00:00+00:00,25.47132003567903,25.148744909796104,25.355680465698242,10828700,25.300903338496106
2007-02-16 00:00:00+00:00,25.355663682426577,25.075692916155983,25.221763610839844,11035300,25.258282445386726
2007-02-20 00:00:00+00:00,25.44087087008224,24.771375184718917,25.160900115966797,17903400,24.795721073359843
2007-02-21 00:00:00+00:00,25.209591976504868,24.740946345092546,25.13655662536621,11916800,24.887017047369856
2007-02-22 00:00:00+00:00,25.136563431828208,24.947888530151424,25.063528060913086,9484700,25.05744042564782
2007-02-23 00:00:00+00:00,25.25220185188234,24.83833093669864,24.929624557495117,13729700,25.209595376074603
2007-02-26 00:00:00+00:00,24.953972905643337,24.534016636476824,24.826160430908203,12198400,24.953972905643337
2007-02-27 00:00:00+00:00,24.661828422952613,24.077540850396083,24.23578453063965,23480300,24.643570161857856
2007-02-28 00:00:00+00:00,24.254040248734963,23.913207028022384,24.095796585083008,26115700,23.913207028022384
2007-03-01 00:00:00+00:00,24.132316751591063,23.529768626245488,24.010589599609375,21139500,23.84017065813409
2007-03-02 00:00:00+00:00,23.967999751813398,23.718459986082575,23.7428035736084,19521700,23.925395571451087
2007-03-05 00:00:00+00:00,23.85844324704572,23.487176291446698,23.535865783691406,22835500,23.5845575976896
2007-03-06 00:00:00+00:00,23.887861358795323,23.526666031236495,23.753177642822266,17472800,23.887861358795323
2007-03-07 00:00:00+00:00,23.86950018124069,23.58176758981194,23.698083877563477,12320700,23.69808387756348
2007-03-08 00:00:00+00:00,23.949079955870467,23.710324157801708,23.753177642822266,11707100,23.73481253076768
2007-03-09 00:00:00+00:00,23.979702794097648,23.563411895324208,23.67360496520996,11988600,23.96746093604231
