datetime,high,low,close,volume,open
2007-01-03 00:00:00+00:00,27.728159057429263,27.28662719986785,27.455211639404297,13562595,27.46323932203529
2007-01-04 00:00:00+00:00,27.736191128228963,27.431132931416492,27.671966552734375,9806285,27.45521598311967
2007-01-05 00:00:00+00:00,27.647882619116853,27.286630646520216,27.447187423706055,10551445,27.511408892865987
2007-01-08 00:00:00+00:00,27.80040981376608,27.350850247495437,27.696046829223633,9479676,27.44718554894122
2007-01-09 00:00:00+00:00,27.848578005027118,27.254520098376037,27.65591049194336,11588444,27.696048910442887
2007-01-10 00:00:00+00:00,27.736193733090335,27.278606394897036,27.688024520874023,7305525,27.415080138318167
2007-01-11 00:00:00+00:00,28.12152533121087,27.655910365880658,28.089414596557617,12361379,27.76830104145306
2007-01-12 00:00:00+00:00,28.330248921479185,27.977024622859847,28.266027450561523,12022301,28.089415301251858
2007-01-16 00:00:00+00:00,28.217862031136598,28.009136037024234,28.12152671813965,11147897,28.105471350021187
2007-01-17 00:00:00+00:00,28.338276083379146,28.017162526133255,28.298137664794922,9946173,28.09744246758775
2007-01-18 00:00:00+00:00,28.84402879534199,28.298133956979232,28.779804229736328,16723872,28.338272370304246
2007-01-19 00:00:00+00:00,28.876143148076654,28.48277733529281,28.49883270263672,12621186,28.844032413388838
2007-01-22 00:00:00+00:00,28.482773995234673,28.13757742924837,28.217857360839844,8841662,28.458690947042932
2007-01-23 00:00:00+00:00,28.611221136710178,28.097440109100518,28.56305503845215,11278865,28.11349547518653
2007-01-24 00:00:00+00:00,28.699525743304516,28.31418768481274,28.3784122467041,10761683,28.56305204160652
2007-01-25 00:00:00+00:00,28.434607511623085,28.001103337218275,28.049272537231445,9584693,28.37841373327428
2007-01-26 00:00:00+00:00,28.153638498379305,27.671968124105447,27.73619270324707,10533604,28.09744470788089
2007-01-29 00:00:00+00:00,28.153631474681326,27.647878173510797,27.840545654296875,11190370,27.696044267635937
2007-01-30 00:00:00+00:00,28.169696989466008,27.79238957429702,28.129558563232422,6639736,27.808444944790455
2007-01-31 00:00:00+00:00,28.306166392444283,28.105471187835462,28.233917236328125,9058895,28.209834184289406
2007-02-01 00:00:00+00:00,28.217855590766394,28.0091296442931,28.105464935302734,8158236,28.169686393118845
2007-02-02 00:00:00+00:00,28.402505889621118,28.097447643612036,28.2419490814209,7773239,28.113503014003395
2007-02-05 00:00:00+00:00,28.4908036074351,28.2178592718252,28.306163787841797,8992296,28.418554457966977
2007-02-06 00:00:00+00:00,28.4667161871373,28.161658060979946,28.24996566772461,7906944,28.426577776928543
2007-02-07 00:00:00+00:00,28.571082351111123,28.25799650792109,28.48277473449707,12159250,28.37841485629089
2007-02-08 00:00:00+00:00,28.972471080543883,28.057299755440503,28.330244064331055,20736442,28.932332668101974
2007-02-09 00:00:00+00:00,28.33827281795709,27.230430862686894,27.58365821838379,19246224,28.257995990038946
2007-02-12 00:00:00+00:00,27.824489592140125,27.11001346338419,27.23042869567871,18015509,27.720129724151537
2007-02-13 00:00:00+00:00,27.792380243088914,27.23846083418228,27.76829719543457,13023822,27.350848389902538
2007-02-14 00:00:00+00:00,27.952941375771278,27.712107757228267,27.896747589111328,11996452,27.760273860079653
