datetime,high,low,close,volume,open
2007-01-03 00:00:00+00:00,13.500362295472494,13.334645272146886,13.41750431060791,15753400,13.356741296695544
2007-01-04 00:00:00+00:00,13.450646113161287,13.32635861997592,13.423026084899902,11810400,13.373311087625755
2007-01-05 00:00:00+00:00,13.414737307469485,13.304259328759011,13.329116821289062,11607000,13.395403819234565
2007-01-08 00:00:00+00:00,13.442360492657832,13.260072508113103,13.414741516113281,17551000,13.260072508113103
2007-01-09 00:00:00+00:00,13.486554763143483,13.384362215177644,13.42579174041748,13724000,13.406458242931315
2007-01-10 00:00:00+00:00,13.475506136140332,13.359504102904758,13.445124626159668,8928000,13.392648143027234
2007-01-11 00:00:00+00:00,13.49759343802648,13.423020970528484,13.461688995361328,11009600,13.46445047033713
2007-01-12 00:00:00+00:00,13.442357949752761,13.326357005893964,13.409214973449707,13667200,13.423024459109628
2007-01-16 00:00:00+00:00,13.447887024449003,13.351219534790703,13.395410537719727,12685200,13.389886530654023
2007-01-17 00:00:00+00:00,13.494837104783157,13.389883104582585,13.423026084899902,14400200,13.403692591915105
2007-01-18 00:00:00+00:00,13.533509493192007,13.312554446879656,13.353982925415039,15223000,13.373316426117572
2007-01-19 00:00:00+00:00,13.376070330999646,13.276640360879437,13.329116821289062,13008200,13.370546326704513
2007-01-22 00:00:00+00:00,13.35398125828466,13.254552290054535,13.265599250793457,12198800,13.287695279464577
2007-01-23 00:00:00+00:00,13.3208392403651,13.240742710985797,13.290457725524902,12149000,13.298744263679229
2007-01-24 00:00:00+00:00,13.312549244795623,13.240738224307393,13.29321575164795,8641600,13.309786715148038
2007-01-25 00:00:00+00:00,13.318077735641921,13.229695721889073,13.240742683410645,11596600,13.276648205746712
2007-01-26 00:00:00+00:00,13.28492527212185,13.202067318432158,13.21035385131836,14459000,13.257306305423967
2007-01-29 00:00:00+00:00,13.235217979444577,13.13578900940188,13.177217483520508,10077800,13.191026974893383
2007-01-30 00:00:00+00:00,13.243500971304941,13.157880461962664,13.204833984375,8986000,13.210357990164475
2007-01-31 00:00:00+00:00,13.249026279163173,13.116453287976116,13.22416877746582,10604400,13.202072752136406
2007-02-01 00:00:00+00:00,13.33188088327385,13.21587888692912,13.284927368164062,10398600,13.254546921441504
2007-02-02 00:00:00+00:00,13.370557077607959,13.268365549968784,13.323604583740234,10703600,13.284936522582363
2007-02-05 00:00:00+00:00,13.32360037814603,13.21312234547552,13.229694366455078,9192800,13.287694859488624
2007-02-06 00:00:00+00:00,13.301503488455767,13.218645496119013,13.271121978759766,11168800,13.257312488969728
2007-02-07 00:00:00+00:00,13.293219286632356,13.218646770262284,13.265599250793457,9242400,13.265599250793457
2007-02-08 00:00:00+00:00,13.271119661956243,13.160642709325911,13.218643188476562,9076600,13.243500687197747
2007-02-09 00:00:00+00:00,13.25455032649376,13.157881795773276,13.191024780273438,9828400,13.179977821171036
2007-02-12 00:00:00+00:00,13.359507503549485,13.202076960481902,13.235219955444336,13925400,13.215886453916516
