ticker,split,rule,group,overlap_policy,cohort,signal_time,score,13_bar_exit_time,13_bar_gross_return_pct,13_bar_net_return_pct_0bps,13_bar_net_return_pct_10bps,13_bar_net_return_pct_25bps,13_bar_net_return_pct_5bps,13_bar_outcome_status,13_bar_raw_exit_price,13_bar_spy_net_return_pct_0bps,13_bar_spy_net_return_pct_10bps,13_bar_spy_net_return_pct_25bps,13_bar_spy_net_return_pct_5bps,13_bar_spy_return_pct,26_bar_exit_time,26_bar_gross_return_pct,26_bar_net_return_pct_0bps,26_bar_net_return_pct_10bps,26_bar_net_return_pct_25bps,26_bar_net_return_pct_5bps,26_bar_outcome_status,26_bar_raw_exit_price,26_bar_spy_net_return_pct_0bps,26_bar_spy_net_return_pct_10bps,26_bar_spy_net_return_pct_25bps,26_bar_spy_net_return_pct_5bps,26_bar_spy_return_pct,data_source,entry_time,ma40,raw_entry_price,reasons,signal_close
AAPL,development,candidate,baseline_and_candidate,non_overlapping,stock,2010-01-08T21:00:00+00:00,40.0,2010-04-16T20:00:00+00:00,16.259433011436776,16.259433011436776,16.027146431993344,15.679585465245083,16.143231679091528,complete,7.406024932861328,4.1462387880108365,3.9381543948280084,3.6268061756018266,4.042144596318686,4.1462387880108365,2010-07-16T20:00:00+00:00,17.43422399920491,17.43422399920491,17.199590185020686,16.84851714634106,17.316848462973834,complete,7.480862140655518,-6.492201184949476,-6.679029953810689,-6.9585742463711515,-6.585662253230373,-6.492201184949476,yahoo,2010-01-11T14:30:00+00:00,4.993999791145325,6.370257226467616,"['Price above long-term EMA50 — secular uptrend', 'Tight BB on weekly — coiling for breakout']",6.345712184906006
AAPL,development,candidate,baseline_and_candidate,non_overlapping,stock,2010-04-23T20:00:00+00:00,40.0,2010-07-30T20:00:00+00:00,-5.381060422262241,-5.381060422262241,-5.570109252587374,-5.852975332874399,-5.475632076013093,complete,7.700886726379394,-9.07289640879374,-9.254568943441477,-9.526398172340889,-9.16377807155354,-9.07289640879374,2010-10-29T20:00:00+00:00,10.7032681850189,10.7032681850189,10.482082833999918,10.151132184096134,10.592620240806028,complete,9.009964942932127,-1.771720273604982,-1.9679805727585986,-2.2616368807191534,-1.869899463736302,-1.771720273604982,yahoo,2010-04-26T13:30:00+00:00,5.962904918193817,8.138842773705406,"['Price above long-term EMA50 — secular uptrend', 'MACD above signal on weekly — bullish bias']",8.107409477233887
AAPL,development,candidate,baseline_and_candidate,non_overlapping,stock,2010-08-06T20:00:00+00:00,60.0,2010-11-12T21:00:00+00:00,17.80249448129645,17.80249448129645,17.56712486195322,17.214950867923417,17.684750858626508,complete,9.22100830078125,7.016903356386539,6.803083369660512,6.483153214958204,6.909939934741005,7.016903356386539,2011-02-11T21:00:00+00:00,36.473153177164086,36.473153177164086,36.20047954444247,35.792489071542335,36.33674822646229,complete,10.682456970214844,19.13424329642057,18.896212840283866,18.540057544318756,19.01516859047716,19.13424329642057,yahoo,2010-08-09T13:30:00+00:00,6.840978491306305,7.827515318230611,"['Price above long-term EMA50 — secular uptrend', 'RSI healthy, not overbought (58)', 'Tight BB on weekly — coiling for breakout']",7.78590726852417
AAPL,development,candidate,baseline_and_candidate,non_overlapping,stock,2010-11-19T21:00:00+00:00,60.0,2011-02-25T21:00:00+00:00,13.525514402209504,13.525514402209504,13.298690197609698,12.959302360303248,13.412045622197333,complete,10.422320365905762,11.142053118640561,10.919991074447477,10.587728664183516,11.030966608776872,11.142053118640561,2011-05-27T20:00:00+00:00,10.020189460539486,10.020189460539486,9.800368902176748,9.471460336047999,9.910224253682397,complete,10.100510597229004,12.620219674702128,12.39520425077667,12.05852281846922,12.507655736996304,12.620219674702128,yahoo,2010-11-22T14:30:00+00:00,7.780838418006897,9.180597349227176,"['Price above long-term EMA50 — secular uptrend', 'RSI healthy, not overbought (63)', 'MACD above signal on weekly — bullish bias']",9.182096481323242
AAPL,development,candidate,baseline_and_candidate,non_overlapping,stock,2011-03-04T21:00:00+00:00,55.0,2011-06-10T20:00:00+00:00,-9.822914770460677,-9.822914770460677,-10.003088766923284,-10.272675794049391,-9.913046789680601,complete,9.755956649780272,-3.5418006757308773,-3.734524350704438,-4.0228889516623845,-3.638210670057984,-3.5418006757308773,2011-09-09T20:00:00+00:00,4.449348522421093,4.449348522421093,4.240658515383289,3.9284041407631642,4.34495137247366,complete,11.30002498626709,-11.93677998760142,-12.11273047713668,-12.375998042526081,-12.024799198008607,-11.93677998760142,yahoo,2011-03-07T14:30:00+00:00,8.887184333801269,10.81866488027106,"['Price above long-term EMA50 — secular uptrend', 'MACD above signal on weekly — bullish bias', 'Tight BB on weekly — coiling for breakout']",10.776752471923828
AAPL,development,candidate,candidate_only,non_overlapping,stock,2011-06-17T20:00:00+00:00,60.0,2011-09-23T20:00:00+00:00,27.394747804189223,27.394747804189223,27.140212843541512,26.759362528357865,27.267416721926164,complete,12.102892875671388,-9.866210062531788,-10.046297554914329,-10.315755149501694,-9.956298808096465,-9.866210062531788,2011-12-23T21:00:00+00:00,27.08910006218721,27.08910006218721,26.835175786338695,26.455239213996773,26.962074474918673,complete,12.07385540008545,0.9710651422746075,0.7693247523799851,0.4674688074004507,0.8701445374347694,0.9710651422746075,yahoo,2011-06-20T13:30:00+00:00,9.818909525871277,9.50030757490412,"['Price above long-term EMA50 — secular uptrend', 'RSI healthy, not overbought (45)', 'Tight BB on weekly — coiling for breakout']",9.587118148803713
AAPL,development,candidate,baseline_and_candidate,non_overlapping,stock,2011-09-30T20:00:00+00:00,85.0,2012-01-06T21:00:00+00:00,11.049768883384958,11.049768883384958,10.827891223278296,10.495904699427939,10.93877461163746,complete,12.644725799560549,14.250117719704726,14.021845756228801,13.680291696165048,14.135924698495629,14.250117719704726,2012-04-05T20:00:00+00:00,66.59570921507152,66.59570921507152,66.26285065520128,65.7648079222283,66.42919676208297,complete,18.969486236572266,25.604966402673778,25.354007428842284,24.978507717373667,25.47942420736875,25.604966402673778,yahoo,2011-10-03T13:30:00+00:00,10.574270319938659,11.386539500896186,"['Price above long-term EMA50 — secular uptrend', 'RSI healthy, not overbought (56)', '8-period volume accumulation (1.24x avg)', 'MACD above signal on weekly — bullish bias']",11.414977073669434
AAPL,development,candidate,baseline_and_candidate,non_overlapping,stock,2012-01-13T21:00:00+00:00,75.0,2012-04-20T20:00:00+00:00,35.07307256243599,35.07307256243599,34.80319629357997,34.39939140252362,34.93806699265847,complete,17.15239906311035,6.51486833009467,6.302051410354226,5.983622104009445,6.408406692583335,6.51486833009467,2012-07-20T20:00:00+00:00,42.4563727246426,42.4563727246426,42.171744607310636,41.74586712501844,42.31398754450804,complete,18.089975357055664,5.918121700821133,5.706497082038298,5.3898517671512325,5.812256511714886,5.918121700821133,yahoo,2012-01-17T14:30:00+00:00,11.159508156776429,12.698607307671816,"['Price above long-term EMA50 — secular uptrend', 'RSI healthy, not overbought (60)', 'MACD above signal on weekly — bullish bias', 'Tight BB on weekly — coiling for breakout']",12.56719207763672
AAPL,development,candidate,baseline_and_candidate,non_overlapping,stock,2012-04-27T20:00:00+00:00,65.0,2012-08-03T20:00:00+00:00,2.99432572434033,2.99432572434033,2.7885428557602454,2.4806383142438992,2.8913828700431576,complete,18.43123817443848,-0.027057334618607598,-0.22680347381016652,-0.5256755025257354,-0.1269803157933902,-0.027057334618607598,2012-11-02T20:00:00+00:00,-3.0986004382079213,-3.0986004382079213,-3.2922096281415625,-3.581899189139537,-3.195453411283178,complete,17.340885162353516,2.1005433883044544,1.8965462986175519,1.5913137454700133,1.9984938696754773,2.1005433883044544,yahoo,2012-04-30T13:30:00+00:00,13.379519629478455,17.89539185272095,"['Price above long-term EMA50 — secular uptrend', '8-period volume accumulation (1.60x avg)', 'MACD above signal on weekly — bullish bias']",18.051063537597656
AAPL,development,candidate,baseline_and_candidate,non_overlapping,stock,2012-08-10T20:00:00+00:00,40.0,2012-11-16T21:00:00+00:00,-14.966505513311013,-14.966505513311013,-15.13640260519249,-15.390612717733376,-15.05149651229819,complete,15.936612129211426,-2.490801341016935,-2.685624914761142,-2.9771315088921613,-2.5882618094416943,-2.490801341016935,2013-02-15T21:00:00+00:00,-25.41495399798879,-25.41495399798879,-25.563975068921874,-25.786949239894064,-25.489501770104727,complete,13.978408813476562,9.53527424119114,9.316422544405567,8.988963646471992,9.425793707216945,9.53527424119114,yahoo,2012-08-13T13:30:00+00:00,15.578530478477479,18.74157027817564,"['Price above long-term EMA50 — secular uptrend', 'Tight BB on weekly — coiling for breakout']",18.69076919555664
