datetime,open,high,low,close,volume
2018-10-01T05:00:00+0000,41.8475,41.855,41.5775,41.7475,5196072.0
2018-10-02T05:00:00+0000,41.91,42.44045,41.88,42.335,5572576.0
2018-10-03T05:00:00+0000,42.2425,42.775,41.635225,42.06,9156084.0
2018-10-04T05:00:00+0000,42.0425,42.325,41.5475,42.3125,9447860.0
2018-10-05T05:00:00+0000,42.3475,43.1925,42.3475,43.0925,8373120.0
2018-10-08T05:00:00+0000,43.145,43.61125,43.0,43.33,6803776.0
2018-10-09T05:00:00+0000,43.4025,43.6175,43.15,43.4325,5881292.0
2018-10-10T05:00:00+0000,43.4325,43.915,43.145,43.1875,7882988.0
2018-10-11T05:00:00+0000,43.37,43.5125,42.2125,42.2725,8445844.0
2018-10-12T05:00:00+0000,42.305,42.4525,41.971075,42.34,6944256.0
2018-10-15T05:00:00+0000,42.3175,42.645,42.1175,42.41,6965076.0
2018-10-16T05:00:00+0000,42.6,43.085,42.415,42.8225,4700452.0
2018-10-17T05:00:00+0000,42.7875,42.9,42.39,42.705,3537508.0
2018-10-18T05:00:00+0000,42.79,43.0225,42.63,42.8925,4088536.0
2018-10-19T05:00:00+0000,42.9075,43.6225,42.825,43.365,7297052.0
2018-10-22T05:00:00+0000,43.3975,43.415,42.9775,43.165,5971704.0
2018-10-23T05:00:00+0000,42.23,43.61,42.23,42.6575,8898976.0
2018-10-24T05:00:00+0000,42.835,44.20625,42.68,43.9,8558644.0
2018-10-25T05:00:00+0000,43.7125,43.805,42.9675,43.3,8854488.0
2018-10-26T05:00:00+0000,43.525,43.7025,42.1775,42.4725,8519700.0
2018-10-29T05:00:00+0000,42.5675,43.2425,42.52,43.195,6566652.0
2018-10-30T05:00:00+0000,43.43,43.635,42.83,43.3875,7572932.0
2018-10-31T05:00:00+0000,43.2,43.51,42.7575,43.125,9051464.0
2018-11-01T05:00:00+0000,43.38,43.38,42.3325,42.6175,9389172.0
2018-11-02T05:00:00+0000,42.77,42.944375,41.6875,42.0375,11806272.0
2018-11-05T06:00:00+0000,42.0475,42.895,42.0425,42.6775,8273892.0
2018-11-06T06:00:00+0000,42.64,42.8975,42.375,42.865,5963764.0
2018-11-07T06:00:00+0000,43.14,43.4675,42.9275,43.385,6529904.0
2018-11-08T06:00:00+0000,43.385,43.505,42.91125,43.49,6676436.0
2018-11-09T06:00:00+0000,43.58,44.26,43.405,44.14,8160536.0
2018-11-12T06:00:00+0000,44.0475,44.9975,43.9025,44.6225,8538964.0
2018-11-13T06:00:00+0000,44.76,44.8675,44.325,44.665,7297616.0
2018-11-14T06:00:00+0000,44.42,44.5625,43.79,44.205,12377960.0
2018-11-15T06:00:00+0000,44.0675,44.7975,43.665,44.795,10935584.0
2018-11-16T06:00:00+0000,45.045,45.15,44.58,45.0975,7947864.0
2018-11-19T06:00:00+0000,45.04,45.5175,44.795,45.5025,7018464.0
2018-11-20T06:00:00+0000,45.655,45.9125,44.63625,44.6925,9752612.0
2018-11-21T06:00:00+0000,44.625,44.625,43.975,44.045,5978852.0
2018-11-23T06:00:00+0000,44.045,44.45,43.825,44.3325,4360684.0
2018-11-26T06:00:00+0000,44.355,44.4925,43.9225,44.2575,7455228.0
2018-11-27T06:00:00+0000,44.3925,44.5475,44.05,44.5,9084712.0
2018-11-28T06:00:00+0000,44.64,44.8075,44.3025,44.5125,7868940.0
2018-11-29T06:00:00+0000,44.27,44.38,43.71765,44.28,6867276.0
2018-11-30T06:00:00+0000,44.42,45.5075,44.305,45.4275,15807232.0
2018-12-03T06:00:00+0000,45.1025,45.625,44.8625,45.6225,9724636.0
2018-12-04T06:00:00+0000,45.625,46.0425,45.4,45.5425,10024644.0
2018-12-06T06:00:00+0000,45.605,45.755,44.67,45.665,11354548.0
2018-12-07T06:00:00+0000,45.495,46.05,45.21,45.715,10121684.0
2018-12-10T06:00:00+0000,45.64,45.845,44.92,45.6525,10441668.0
2018-12-11T06:00:00+0000,45.58,45.96,45.2925,45.745,12055256.0
2018-12-12T06:00:00+0000,45.745,45.9275,45.305,45.3275,11912456.0
2018-12-13T06:00:00+0000,45.335,45.8,45.335,45.55,12916356.0
2018-12-14T06:00:00+0000,45.455,45.6125,44.975,45.31,9227520.0
2018-12-17T06:00:00+0000,45.59,45.59,43.7175,43.9125,13147696.0
2018-12-18T06:00:00+0000,44.0625,44.455,43.855,44.0,11763940.0
2018-12-19T06:00:00+0000,44.125,44.29375,43.41,43.63,13437872.0
