datetime,open,high,low,close,volume
2018-10-01T05:00:00+0000,67.69,67.99,67.14,67.24,2261121.0
2018-10-02T05:00:00+0000,67.06,67.15,66.42,66.42,2625943.0
2018-10-03T05:00:00+0000,66.62,67.06,65.835,66.03,2607611.0
2018-10-04T05:00:00+0000,65.88,66.01,64.95,65.53,2384576.0
2018-10-05T05:00:00+0000,65.47,66.0,65.12,65.24,1929428.0
2018-10-08T05:00:00+0000,65.35,66.51,65.27,66.2,2513797.0
2018-10-09T05:00:00+0000,66.3,67.17,65.88,67.06,3117174.0
2018-10-10T05:00:00+0000,66.89,67.25,65.53,65.56,3068534.0
2018-10-11T05:00:00+0000,65.64,65.64,62.56,62.84,4632453.0
2018-10-12T05:00:00+0000,63.36,63.64,61.97,62.54,3532051.0
2018-10-15T05:00:00+0000,62.49,63.75,62.41,63.07,3366748.0
2018-10-16T05:00:00+0000,62.8,64.205,61.92,63.86,2847236.0
2018-10-17T05:00:00+0000,63.55,63.82,62.46,62.86,3681396.0
2018-10-18T05:00:00+0000,62.81,63.73,62.64,63.07,2743336.0
2018-10-19T05:00:00+0000,63.07,63.95,63.07,63.59,2393787.0
2018-10-22T05:00:00+0000,63.64,63.955,63.09,63.26,2525073.0
2018-10-23T05:00:00+0000,62.93,64.18,62.68,64.04,4310813.0
2018-10-24T05:00:00+0000,63.96,65.81,63.87,65.27,4449403.0
2018-10-25T05:00:00+0000,65.19,66.23,64.44,65.89,3851161.0
2018-10-26T05:00:00+0000,65.66,65.82,63.92,64.43,3131111.0
2018-10-29T05:00:00+0000,65.0,65.76,64.81,65.3,2370748.0
2018-10-30T05:00:00+0000,65.53,66.09,65.1,65.62,2414385.0
2018-10-31T05:00:00+0000,65.58,66.56,64.4,64.47,3803481.0
2018-11-01T05:00:00+0000,64.61,65.015,64.16,64.76,2980993.0
2018-11-02T05:00:00+0000,64.97,64.97,63.55,64.35,2396197.0
2018-11-05T06:00:00+0000,64.38,65.53,64.34,65.07,2243096.0
2018-11-06T06:00:00+0000,65.23,65.96,64.84,65.91,2056941.0
2018-11-07T06:00:00+0000,66.32,67.1,65.8372,67.08,1753498.0
2018-11-08T06:00:00+0000,66.83,67.14,66.44,67.12,1542486.0
2018-11-09T06:00:00+0000,67.13,67.62,66.55,67.57,2671443.0
2018-11-12T06:00:00+0000,67.47,68.13,67.47,67.76,2462065.0
2018-11-13T06:00:00+0000,67.83,67.885,66.73,67.55,2472515.0
2018-11-14T06:00:00+0000,67.83,67.98,67.08,67.56,1554633.0
2018-11-15T06:00:00+0000,67.18,67.18,66.21,66.72,2231276.0
2018-11-16T06:00:00+0000,66.69,67.54,66.47,67.31,2358005.0
2018-11-19T06:00:00+0000,67.4,68.04,66.68,67.7,2915954.0
2018-11-20T06:00:00+0000,67.64,68.0,66.7,66.7,2359616.0
2018-11-21T06:00:00+0000,66.65,67.55,66.46,66.92,1882203.0
2018-11-23T06:00:00+0000,66.76,67.39,66.17,66.96,660283.0
2018-11-26T06:00:00+0000,67.33,67.59,66.34,66.36,1884924.0
2018-11-27T06:00:00+0000,66.39,66.89,65.87,66.66,2098295.0
2018-11-28T06:00:00+0000,66.56,67.41,66.36,67.35,1723755.0
2018-11-29T06:00:00+0000,67.39,67.49,66.7,67.18,1589196.0
2018-11-30T06:00:00+0000,67.37,67.89,66.72,67.34,3558672.0
2018-12-03T06:00:00+0000,67.44,68.66,67.29,68.65,3210080.0
2018-12-04T06:00:00+0000,68.68,68.95,66.74,66.86,2787677.0
2018-12-06T06:00:00+0000,66.28,68.8,64.64,68.48,4211213.0
2018-12-07T06:00:00+0000,68.05,68.45,66.7,66.84,2702109.0
2018-12-10T06:00:00+0000,66.78,66.78,64.84,65.94,2850600.0
2018-12-11T06:00:00+0000,66.42,67.3,66.195,66.47,3210710.0
2018-12-12T06:00:00+0000,66.98,67.14,64.62,64.64,2522302.0
2018-12-13T06:00:00+0000,64.71,65.9,64.67,65.12,2786052.0
2018-12-14T06:00:00+0000,64.81,65.29,64.22,64.81,2179822.0
2018-12-17T06:00:00+0000,64.52,64.57,61.3,61.52,3696431.0
2018-12-18T06:00:00+0000,62.68,63.28,62.06,62.63,2957259.0
2018-12-19T06:00:00+0000,62.64,62.76,61.01,61.25,2921885.0
2018-12-20T06:00:00+0000,61.25,61.45,59.63,60.37,3198330.0
2018-12-21T06:00:00+0000,60.01,61.03,58.79,58.87,7768281.0
2018-12-24T06:00:00+0000,58.67,58.83,55.94,55.94,2049522.0
2018-12-26T06:00:00+0000,56.33,57.97,55.21,57.97,2593316.0
2018-12-27T06:00:00+0000,57.48,58.0,55.92,58.0,3251732.0
2018-12-28T06:00:00+0000,58.53,59.01,57.85,58.49,3606670.0
2018-12-31T06:00:00+0000,58.61,58.76,57.57,58.72,2311444.0
2019-01-02T06:00:00+0000,58.04,58.15,56.64,57.03,2476105.0
2019-01-03T06:00:00+0000,56.93,57.85,56.4,56.57,3606679.0
2019-01-04T06:00:00+0000,56.95,58.32,56.69,58.0,4063481.0
2019-01-07T06:00:00+0000,58.06,59.46,58.03,58.94,2952828.0
2019-01-08T06:00:00+0000,59.21,61.025,59.21,60.9,3482666.0
2019-01-09T06:00:00+0000,60.83,61.36,60.33,61.31,2609010.0
2019-01-10T06:00:00+0000,61.13,62.48,60.81,62.38,2524040.0
