datetime,open,high,low,close,volume
2018-10-01T05:00:00+0000,56.9875,57.355,56.5875,56.815,94403208.0
2018-10-02T05:00:00+0000,56.8125,57.5,56.6575,57.32,99152680.0
2018-10-03T05:00:00+0000,57.5125,58.3675,57.445,58.0175,114619196.0
2018-10-04T05:00:00+0000,57.695,58.0875,56.6825,56.9975,128168000.0
2018-10-05T05:00:00+0000,56.99,57.1025,55.145,56.0725,134321852.0
2018-10-08T05:00:00+0000,55.5525,56.2,55.05,55.9425,118655692.0
2018-10-09T05:00:00+0000,55.91,56.8175,55.56155,56.7175,107564116.0
2018-10-10T05:00:00+0000,56.365,56.5875,54.0125,54.09,167962216.0
2018-10-11T05:00:00+0000,53.63,54.875,53.08,53.6125,212497568.0
2018-10-12T05:00:00+0000,55.105,55.72,54.21,55.5275,161351404.0
2018-10-15T05:00:00+0000,55.29,55.4575,54.3175,54.34,123164028.0
2018-10-16T05:00:00+0000,54.7325,55.7475,54.190675,55.5375,116735852.0
2018-10-17T05:00:00+0000,55.575,55.66,54.835,55.2975,91541588.0
2018-10-18T05:00:00+0000,54.465,54.935,53.25,54.005,130325260.0
2018-10-19T05:00:00+0000,54.515,55.315,54.3575,54.8275,132314904.0
2018-10-22T05:00:00+0000,54.9475,55.84,54.735,55.1625,115168328.0
2018-10-23T05:00:00+0000,53.9575,55.8125,53.675,55.6825,155071384.0
2018-10-24T05:00:00+0000,55.65,56.0575,53.635,53.7725,163700652.0
2018-10-25T05:00:00+0000,54.4275,55.345,54.1875,54.95,119423072.0
2018-10-26T05:00:00+0000,53.975,55.0475,53.1675,54.075,189033500.0
2018-10-29T05:00:00+0000,54.7975,54.9225,51.5225,53.06,183742080.0
2018-10-30T05:00:00+0000,52.7875,53.795,52.3175,53.325,146639960.0
2018-10-31T05:00:00+0000,54.22,55.1125,54.155,54.715,153435732.0
2018-11-01T05:00:00+0000,54.7625,55.59,54.2025,55.555,233292720.0
2018-11-02T05:00:00+0000,52.3875,53.4125,51.3575,51.87,365159068.0
2018-11-05T06:00:00+0000,51.075,51.0975,49.5425,50.3975,264654676.0
2018-11-06T06:00:00+0000,50.48,51.18,50.4225,50.9425,127531524.0
2018-11-07T06:00:00+0000,51.4925,52.515,51.0325,52.4875,133697736.0
2018-11-08T06:00:00+0000,52.495,52.53,51.6875,52.1225,101450544.0
2018-11-09T06:00:00+0000,51.3875,51.5025,50.5625,51.1175,137463000.0
2018-11-12T06:00:00+0000,49.75,49.9625,48.4475,48.5425,204542072.0
2018-11-13T06:00:00+0000,47.9075,49.295,47.862525,48.0575,187531744.0
2018-11-14T06:00:00+0000,48.475,48.62,46.4825,46.7,243203828.0
2018-11-15T06:00:00+0000,47.0975,47.9925,46.725,47.8525,185915204.0
2018-11-16T06:00:00+0000,47.625,48.742375,47.365,48.3825,147713012.0
2018-11-19T06:00:00+0000,47.5,47.675,46.2475,46.465,167683488.0
2018-11-20T06:00:00+0000,44.5925,45.3675,43.8775,44.245,271300988.0
2018-11-21T06:00:00+0000,44.9325,45.0675,44.1375,44.195,124496840.0
2018-11-23T06:00:00+0000,43.735,44.14875,43.025,43.0725,94495888.0
2018-11-26T06:00:00+0000,43.56,43.7375,42.565,43.655,179994080.0
2018-11-27T06:00:00+0000,42.8775,43.6925,42.72,43.56,165549508.0
2018-11-28T06:00:00+0000,44.1825,45.3225,43.7325,45.235,184250156.0
2018-11-29T06:00:00+0000,45.665,45.7,44.425,44.8875,167079968.0
2018-11-30T06:00:00+0000,45.0725,45.0825,44.2575,44.645,158126196.0
2018-12-03T06:00:00+0000,46.115,46.235,45.3025,46.205,163192008.0
2018-12-04T06:00:00+0000,45.2375,45.597475,44.0675,44.1725,165377128.0
2018-12-06T06:00:00+0000,42.94,43.695,42.605,43.68,172393640.0
2018-12-07T06:00:00+0000,43.3725,43.6225,42.075,42.1225,169126524.0
2018-12-10T06:00:00+0000,41.25,42.5225,40.8325,42.4,248103976.0
2018-12-11T06:00:00+0000,42.915,42.9475,41.75,42.1575,189126660.0
2018-12-12T06:00:00+0000,42.6,42.98,42.255,42.275,142510696.0
2018-12-13T06:00:00+0000,42.6225,43.1425,42.3875,42.7375,127591308.0
2018-12-14T06:00:00+0000,42.25,42.27,41.32,41.37,162814840.0
2018-12-17T06:00:00+0000,41.3625,42.0875,40.6825,40.985,177151688.0
2018-12-18T06:00:00+0000,41.345,41.8825,41.0975,41.5175,135366072.0
2018-12-19T06:00:00+0000,41.5,41.8625,39.7725,40.2225,196189188.0
2018-12-20T06:00:00+0000,40.1,40.5275,38.825,39.2075,259091840.0
2018-12-21T06:00:00+0000,39.215,39.54,37.4075,37.6825,382977536.0
