datetime,open,high,low,close,volume
2018-10-01T05:00:00+0000,113.37,114.61,113.04,113.5,10147110.0
2018-10-02T05:00:00+0000,113.36,114.12,112.8128,113.97,13753074.0
2018-10-03T05:00:00+0000,114.94,115.66,114.48,115.04,17141962.0
2018-10-04T05:00:00+0000,114.55,116.81,114.21,115.27,16357406.0
2018-10-05T05:00:00+0000,115.83,116.1,114.015,114.62,13777633.0
2018-10-08T05:00:00+0000,114.25,115.78,113.3534,115.32,14370869.0
2018-10-09T05:00:00+0000,114.67,115.03,113.67,114.52,14069477.0
2018-10-10T05:00:00+0000,114.7,114.95,111.47,111.47,23086389.0
2018-10-11T05:00:00+0000,110.97,111.47,107.38,108.13,33705616.0
2018-10-12T05:00:00+0000,110.37,110.83,105.6,106.95,32075740.0
2018-10-15T05:00:00+0000,107.2,108.85,106.32,106.34,18903216.0
2018-10-16T05:00:00+0000,107.16,108.78,106.73,108.62,19302764.0
2018-10-17T05:00:00+0000,108.38,110.8,108.23,109.83,18794482.0
2018-10-18T05:00:00+0000,109.02,109.84,107.81,108.09,17582467.0
2018-10-19T05:00:00+0000,107.65,109.22,107.27,107.91,15234549.0
2018-10-22T05:00:00+0000,108.15,108.34,106.1132,106.36,16199139.0
2018-10-23T05:00:00+0000,104.2,106.16,103.7,105.25,21407548.0
2018-10-24T05:00:00+0000,104.76,105.03,102.9068,103.29,23168916.0
2018-10-25T05:00:00+0000,104.18,105.9,103.72,104.86,17464708.0
2018-10-26T05:00:00+0000,104.0,104.56,102.73,103.42,19174916.0
2018-10-29T05:00:00+0000,104.46,106.63,103.7,104.85,18445175.0
2018-10-30T05:00:00+0000,105.71,106.98,104.86,106.7,18019681.0
2018-10-31T05:00:00+0000,108.08,110.48,107.79,109.02,20859992.0
2018-11-01T05:00:00+0000,109.62,110.22,108.32,108.98,13065023.0
2018-11-02T05:00:00+0000,109.9,110.81,107.49,108.38,19009493.0
2018-11-05T06:00:00+0000,108.61,109.29,108.42,109.09,10276448.0
2018-11-06T06:00:00+0000,108.67,109.67,107.76,109.6,10824959.0
2018-11-07T06:00:00+0000,110.37,111.73,109.35,111.48,12679585.0
2018-11-08T06:00:00+0000,111.01,112.925,111.0,112.38,11662499.0
2018-11-09T06:00:00+0000,112.23,112.36,110.83,111.29,10432161.0
2018-11-12T06:00:00+0000,111.42,111.94,108.6,108.95,13279671.0
2018-11-13T06:00:00+0000,109.1,111.12,109.1,109.59,13746059.0
2018-11-14T06:00:00+0000,110.23,110.71,105.9836,107.33,18361433.0
2018-11-15T06:00:00+0000,108.24,110.08,106.81,110.07,19099954.0
2018-11-16T06:00:00+0000,109.45,110.76,108.55,109.99,13798551.0
2018-11-19T06:00:00+0000,109.96,111.2,109.5282,110.83,13986991.0
2018-11-20T06:00:00+0000,109.78,110.49,107.98,108.45,18936153.0
2018-11-21T06:00:00+0000,109.03,109.61,107.64,107.64,10619625.0
2018-11-23T06:00:00+0000,106.74,107.39,106.06,106.65,6488406.0
2018-11-26T06:00:00+0000,107.72,109.98,107.45,109.26,13948285.0
2018-11-27T06:00:00+0000,108.76,110.03,108.63,109.72,9238176.0
2018-11-28T06:00:00+0000,109.8,111.4,108.87,110.94,13977257.0
2018-11-29T06:00:00+0000,110.27,110.795,109.635,110.06,11144347.0
2018-11-30T06:00:00+0000,109.85,111.32,109.58,111.19,18652718.0
2018-12-03T06:00:00+0000,112.38,112.89,111.74,112.24,16033180.0
2018-12-04T06:00:00+0000,111.6,111.6,106.73,107.23,23555940.0
2018-12-06T06:00:00+0000,105.01,105.36,102.88,105.19,27213946.0
2018-12-07T06:00:00+0000,105.16,106.9817,102.91,103.29,19248595.0
2018-12-10T06:00:00+0000,102.87,103.49,99.28,101.36,23636429.0
2018-12-11T06:00:00+0000,103.13,103.66,100.21,100.37,16860677.0
2018-12-12T06:00:00+0000,101.66,102.9,100.0603,101.02,22621487.0
2018-12-13T06:00:00+0000,101.55,101.97,100.67,101.12,17250942.0
2018-12-14T06:00:00+0000,99.99,101.94,99.86,100.29,19879525.0
2018-12-17T06:00:00+0000,99.77,100.56,98.435,99.01,25113534.0
2018-12-18T06:00:00+0000,99.42,100.89,98.12,98.54,20837150.0
2018-12-19T06:00:00+0000,98.41,100.58,96.6,97.29,28767868.0
2018-12-20T06:00:00+0000,96.61,98.28,95.69,96.45,31825218.0
2018-12-21T06:00:00+0000,96.68,98.43,93.685,94.17,41313933.0
2018-12-24T06:00:00+0000,92.89,94.22,92.14,92.14,17009280.0
2018-12-26T06:00:00+0000,92.69,95.96,91.11,95.96,22542900.0
2018-12-27T06:00:00+0000,94.82,97.15,93.55,97.04,20304683.0
2018-12-28T06:00:00+0000,97.95,98.32,96.44,96.83,17963271.0
