datetime,open,high,low,close,volume
2018-10-01T05:00:00+0000,37.905,37.9975,37.73,37.845,20668132.0
2018-10-02T05:00:00+0000,37.8,38.065,37.68,37.85,28013910.0
2018-10-03T05:00:00+0000,37.98,38.1325,37.8925,37.965,26585128.0
2018-10-04T05:00:00+0000,37.78,37.81,37.035,37.28,46584834.0
2018-10-05T05:00:00+0000,37.265,37.38,36.45225,36.81,44577448.0
2018-10-08T05:00:00+0000,36.635,36.7475,35.9775,36.395,39946006.0
2018-10-09T05:00:00+0000,36.38,36.74,36.3025,36.525,30277864.0
2018-10-10T05:00:00+0000,36.305,36.31,34.73,34.755,88285980.0
2018-10-11T05:00:00+0000,34.655,35.245,34.035,34.315,136539014.0
2018-10-12T05:00:00+0000,35.285,35.5275,34.725,35.415,71818738.0
2018-10-15T05:00:00+0000,35.285,35.315,34.815,34.835,38305496.0
2018-10-16T05:00:00+0000,35.275,36.0,35.19,35.885,41998566.0
2018-10-17T05:00:00+0000,35.93,35.955,35.4,35.72,48329842.0
2018-10-18T05:00:00+0000,35.56,35.585,34.81,35.02,45921136.0
2018-10-19T05:00:00+0000,35.225,35.605,34.875,35.005,44283472.0
2018-10-22T05:00:00+0000,35.17,35.525,34.96,35.295,31962022.0
2018-10-23T05:00:00+0000,34.56,35.345,34.21,35.16,48132162.0
2018-10-24T05:00:00+0000,35.07,35.155,33.545,33.585,68330712.0
2018-10-25T05:00:00+0000,34.065,34.92,34.01,34.74,46754352.0
2018-10-26T05:00:00+0000,33.875,34.665,33.555,34.045,85487188.0
2018-10-29T05:00:00+0000,34.515,34.76,32.795,33.47,68110624.0
2018-10-30T05:00:00+0000,33.44,33.9625,33.155,33.845,61121858.0
2018-10-31T05:00:00+0000,34.35,34.925,34.335,34.65,42288280.0
2018-11-01T05:00:00+0000,34.7,35.08,34.405,35.055,31106194.0
2018-11-02T05:00:00+0000,34.785,34.99,34.08,34.37,40424830.0
2018-11-05T06:00:00+0000,34.35,34.405,33.84,34.335,28416460.0
2018-11-06T06:00:00+0000,34.305,34.715,34.275,34.55,18268418.0
2018-11-07T06:00:00+0000,34.95,35.565,34.905,35.565,32629600.0
2018-11-08T06:00:00+0000,35.43,35.58,35.31,35.535,20819498.0
2018-11-09T06:00:00+0000,35.23,35.26,34.625,34.92,25883862.0
2018-11-12T06:00:00+0000,34.6,34.66,33.65,33.69,32862118.0
2018-11-13T06:00:00+0000,33.77,34.31,33.63,33.73,31407076.0
2018-11-14T06:00:00+0000,34.105,34.175,33.15325,33.325,38993470.0
2018-11-15T06:00:00+0000,33.38,34.24,33.185,34.16,52602890.0
2018-11-16T06:00:00+0000,33.76,34.31,33.69,34.105,35946042.0
2018-11-19T06:00:00+0000,33.945,33.98,32.715,32.805,38397238.0
2018-11-20T06:00:00+0000,31.89,32.535,31.69,32.1,56129526.0
2018-11-21T06:00:00+0000,32.535,32.665,32.2,32.335,33006568.0
2018-11-23T06:00:00+0000,31.99,32.395,31.97325,32.04,10676228.0
2018-11-26T06:00:00+0000,32.46,32.765,32.2875,32.765,25069258.0
2018-11-27T06:00:00+0000,32.54,32.88,32.35,32.83,23076418.0
2018-11-28T06:00:00+0000,33.16,33.98,33.035,33.98,33219412.0
2018-11-29T06:00:00+0000,33.875,33.925,33.47,33.65,28230836.0
2018-11-30T06:00:00+0000,33.67,33.995,33.505,33.97,33019678.0
2018-12-03T06:00:00+0000,34.82,34.855,34.345,34.72,32463328.0
2018-12-04T06:00:00+0000,34.475,34.55,33.325,33.405,41982160.0
2018-12-06T06:00:00+0000,32.62,33.48,32.455,33.48,43156012.0
2018-12-07T06:00:00+0000,33.32,33.4725,32.15,32.3,39875610.0
2018-12-10T06:00:00+0000,32.12,32.87,31.935,32.745,40895946.0
2018-12-11T06:00:00+0000,33.255,33.3181,32.52,32.785,31626698.0
2018-12-12T06:00:00+0000,33.315,33.56,33.025,33.04,33857812.0
2018-12-13T06:00:00+0000,33.2,33.445,32.905,33.095,25639102.0
2018-12-14T06:00:00+0000,32.7,32.88,32.255,32.285,31032410.0
2018-12-17T06:00:00+0000,32.165,32.385,31.345,31.6,46526942.0
2018-12-18T06:00:00+0000,31.845,32.125,31.595,31.85,39253146.0
2018-12-19T06:00:00+0000,31.805,32.37,30.88,31.22,67212678.0
2018-12-20T06:00:00+0000,31.085,31.4,30.215,30.66,79003666.0
2018-12-21T06:00:00+0000,30.535,30.91,29.47,29.6,83227408.0
2018-12-24T06:00:00+0000,29.32,29.68,28.785,28.81,42234030.0
2018-12-26T06:00:00+0000,29.01,30.55,28.845,30.55,58120328.0
2018-12-27T06:00:00+0000,30.125,30.78,29.5419,30.77,46877688.0
2018-12-28T06:00:00+0000,30.995,31.2109,30.435,30.7,39686634.0
2018-12-31T06:00:00+0000,30.965,31.105,30.73,30.99,33720144.0
2019-01-02T06:00:00+0000,30.355,31.195,30.315,31.01,30885848.0
2019-01-03T06:00:00+0000,30.22,30.24,29.405,29.445,49893460.0
2019-01-04T06:00:00+0000,29.985,30.87895,29.89,30.75,41535958.0
2019-01-07T06:00:00+0000,30.75,31.235,30.68,31.025,23817886.0
2019-01-08T06:00:00+0000,31.325,31.435,30.915,31.285,26005206.0
2019-01-09T06:00:00+0000,31.455,31.855,31.42,31.69,28044770.0
2019-01-10T06:00:00+0000,31.44,31.845,31.295,31.83,21868172.0
2019-01-11T06:00:00+0000,31.645,31.7875,31.575,31.77,15451204.0
2019-01-14T06:00:00+0000,31.49,31.585,31.365,31.475,14484124.0
2019-01-15T06:00:00+0000,31.575,32.015,31.52,31.95,28653992.0
2019-01-16T06:00:00+0000,31.985,32.175,31.92,31.98,18937286.0
2019-01-17T06:00:00+0000,31.865,32.37,31.78,32.185,20256830.0
2019-01-18T06:00:00+0000,32.505,32.74,32.295,32.675,27303100.0
2019-01-22T06:00:00+0000,32.41,32.465,31.87,32.125,29985024.0
2019-01-23T06:00:00+0000,32.26,32.4975,31.875,32.235,19152240.0
2019-01-24T06:00:00+0000,32.35,32.62,32.335,32.505,28341796.0
2019-01-25T06:00:00+0000,32.75,33.0625,32.63,32.965,20061630.0
2019-01-28T06:00:00+0000,32.475,32.535,32.255,32.525,19324938.0
2019-01-29T06:00:00+0000,32.59,32.595,32.125,32.175,17147974.0
2019-01-30T06:00:00+0000,32.71,33.27,32.565,33.175,33990650.0
2019-01-31T06:00:00+0000,33.005,33.32,32.9,33.14,36501832.0
2019-02-01T06:00:00+0000,33.155,33.515,33.105,33.335,19475592.0
2019-02-04T06:00:00+0000,33.38,33.875,33.355,33.87,15208574.0
2019-02-05T06:00:00+0000,33.985,34.24,33.945,34.155,24121328.0
2019-02-06T06:00:00+0000,34.195,34.365,34.0625,34.27,20379298.0
2019-02-07T06:00:00+0000,33.955,34.1,33.57,33.8,29264256.0
