datetime,open,high,low,close,volume
2018-10-01T05:00:00+0000,123.11,124.88,123.11,124.39,5351500.0
2018-10-02T05:00:00+0000,125.07,125.76,124.32,124.74,5445431.0
2018-10-03T05:00:00+0000,125.13,125.8435,124.78,125.31,4479706.0
2018-10-04T05:00:00+0000,124.79,125.59,124.19,124.95,4824327.0
2018-10-05T05:00:00+0000,124.93,125.9,124.74,125.33,4317982.0
2018-10-08T05:00:00+0000,124.05,125.46,123.83,124.84,6267680.0
2018-10-09T05:00:00+0000,125.51,127.44,125.07,126.82,6797889.0
2018-10-10T05:00:00+0000,127.23,127.6,122.46,122.6,6504440.0
2018-10-11T05:00:00+0000,122.43,122.43,117.54,118.43,8590022.0
2018-10-12T05:00:00+0000,119.53,119.68,116.18,117.77,7450700.0
2018-10-15T05:00:00+0000,117.7,118.86,116.91,116.94,6047283.0
2018-10-16T05:00:00+0000,117.09,117.68,116.34,117.51,4846133.0
2018-10-17T05:00:00+0000,117.21,117.69,116.02,117.29,6978670.0
2018-10-18T05:00:00+0000,117.42,118.14,116.05,117.47,7391635.0
2018-10-19T05:00:00+0000,117.37,119.26,117.37,118.14,7944399.0
2018-10-22T05:00:00+0000,118.1,118.49,116.48,117.21,5644939.0
2018-10-23T05:00:00+0000,115.72,115.72,112.05,113.4,8095268.0
2018-10-24T05:00:00+0000,113.72,114.175,110.07,110.21,8035224.0
2018-10-25T05:00:00+0000,111.36,113.4,110.43,111.58,5734029.0
2018-10-26T05:00:00+0000,110.63,112.47,109.6591,111.53,8035522.0
2018-10-29T05:00:00+0000,112.04,112.07,107.54,108.93,8598335.0
2018-10-30T05:00:00+0000,109.62,111.15,108.15,110.85,7523837.0
2018-10-31T05:00:00+0000,111.71,112.5,111.05,111.65,7429840.0
2018-11-01T05:00:00+0000,111.765,111.99,110.1,111.17,10572032.0
2018-11-02T05:00:00+0000,114.85,117.11,113.12,114.73,9890360.0
2018-11-05T06:00:00+0000,116.62,119.67,116.6,118.94,8758725.0
2018-11-06T06:00:00+0000,118.76,119.43,117.85,118.9,5273216.0
2018-11-07T06:00:00+0000,120.0,121.12,119.02,120.87,4848779.0
2018-11-08T06:00:00+0000,120.65,121.87,118.96,119.36,9532354.0
2018-11-09T06:00:00+0000,118.22,120.37,117.37,119.51,6565682.0
2018-11-12T06:00:00+0000,120.9,121.37,117.17,117.39,10550804.0
2018-11-13T06:00:00+0000,117.3,117.88,115.04,115.35,6846504.0
2018-11-14T06:00:00+0000,116.88,117.79,114.94,115.72,6783523.0
2018-11-15T06:00:00+0000,113.66,117.08,112.72,116.95,7218373.0
2018-11-16T06:00:00+0000,117.5,119.27,117.27,119.06,6706879.0
2018-11-19T06:00:00+0000,118.14,119.48,117.9,119.42,5328267.0
2018-11-20T06:00:00+0000,119.24,119.5,115.035,116.1,7983463.0
2018-11-21T06:00:00+0000,116.68,119.19,116.68,117.57,5624408.0
2018-11-23T06:00:00+0000,114.7,115.22,112.11,113.6,5577753.0
2018-11-26T06:00:00+0000,114.6,115.44,114.02,114.98,6952960.0
2018-11-27T06:00:00+0000,114.55,115.66,114.22,115.21,6339204.0
2018-11-28T06:00:00+0000,114.98,118.28,114.4,118.14,6841684.0
2018-11-29T06:00:00+0000,117.95,119.73,117.74,118.85,6656920.0
2018-11-30T06:00:00+0000,118.05,119.21,117.7,118.94,6712604.0
2018-12-03T06:00:00+0000,120.77,122.43,120.06,120.67,8237434.0
2018-12-04T06:00:00+0000,120.6,121.09,117.065,117.24,8288074.0
2018-12-06T06:00:00+0000,115.34,116.14,113.03,115.91,10715738.0
2018-12-07T06:00:00+0000,117.59,119.7,115.19,115.49,9114442.0
2018-12-10T06:00:00+0000,115.3,115.96,111.67,114.94,7674549.0
2018-12-11T06:00:00+0000,116.26,116.62,113.95,115.47,5929422.0
2018-12-12T06:00:00+0000,117.11,117.72,115.57,115.62,7891398.0
2018-12-13T06:00:00+0000,115.15,116.32,114.31,115.94,7030515.0
2018-12-14T06:00:00+0000,115.01,115.81,113.31,113.83,6195492.0
2018-12-17T06:00:00+0000,113.44,114.97,111.86,112.45,7132411.0
2018-12-18T06:00:00+0000,112.63,113.24,108.95,109.74,9658570.0
2018-12-19T06:00:00+0000,109.91,111.99,107.1022,107.83,10472399.0
2018-12-20T06:00:00+0000,106.81,108.07,104.19,104.98,11612832.0
2018-12-21T06:00:00+0000,103.62,106.94,102.91,104.21,19912798.0
