datetime,open,high,low,close,volume
2018-10-01T05:00:00+0000,138.26,139.85,138.0,139.69,4873173.0
2018-10-02T05:00:00+0000,139.79,140.73,139.65,140.48,6439132.0
2018-10-03T05:00:00+0000,140.54,141.27,138.88,139.03,5411809.0
2018-10-04T05:00:00+0000,138.55,139.53,137.32,139.35,4738706.0
2018-10-05T05:00:00+0000,139.8,140.25,138.56,139.1,4309320.0
2018-10-08T05:00:00+0000,138.9,139.68,138.62,139.39,5174106.0
2018-10-09T05:00:00+0000,138.74,139.62,137.81,139.2,4475392.0
2018-10-10T05:00:00+0000,139.35,140.46,137.73,137.73,7265642.0
2018-10-11T05:00:00+0000,137.91,138.66,132.88,133.84,11603189.0
2018-10-12T05:00:00+0000,134.4,134.41,132.23,133.87,6997955.0
2018-10-15T05:00:00+0000,133.88,135.3,133.51,133.95,6398651.0
2018-10-16T05:00:00+0000,134.75,137.99,134.75,136.56,9592783.0
2018-10-17T05:00:00+0000,136.23,140.0,136.21,139.46,8261107.0
2018-10-18T05:00:00+0000,139.2,139.81,137.71,139.5,7584163.0
2018-10-19T05:00:00+0000,138.34,140.0,137.91,139.05,5924814.0
2018-10-22T05:00:00+0000,138.61,139.26,138.14,138.68,4864342.0
2018-10-23T05:00:00+0000,137.79,139.49,137.45,138.93,8282724.0
2018-10-24T05:00:00+0000,138.52,140.11,137.17,137.47,8279166.0
2018-10-25T05:00:00+0000,137.46,139.09,135.05,138.47,9720715.0
2018-10-26T05:00:00+0000,137.94,139.3,135.33,136.97,11371401.0
2018-10-29T05:00:00+0000,136.99,139.1,136.22,137.55,6783049.0
2018-10-30T05:00:00+0000,137.93,141.1,137.0,140.75,9646224.0
2018-10-31T05:00:00+0000,141.0,141.43,139.61,139.99,9968941.0
2018-11-01T05:00:00+0000,140.07,141.58,139.85,140.82,6913461.0
2018-11-02T05:00:00+0000,141.97,142.0,139.66,140.68,7673203.0
2018-11-05T06:00:00+0000,141.0,142.74,139.0,142.2,5601398.0
2018-11-06T06:00:00+0000,141.53,142.83,141.06,142.57,5798915.0
2018-11-07T06:00:00+0000,143.1,144.8735,142.97,144.75,7173590.0
2018-11-08T06:00:00+0000,144.31,145.7921,144.0,145.3,5497130.0
2018-11-09T06:00:00+0000,145.04,145.74,144.38,145.34,5343206.0
2018-11-12T06:00:00+0000,144.99,146.24,144.73,145.62,7013577.0
2018-11-13T06:00:00+0000,146.19,146.75,143.42,144.68,7432438.0
2018-11-14T06:00:00+0000,145.02,145.31,143.56,144.25,6433077.0
2018-11-15T06:00:00+0000,143.41,144.51,142.48,144.5,6658019.0
2018-11-16T06:00:00+0000,144.71,146.74,144.55,145.99,8494311.0
2018-11-19T06:00:00+0000,146.43,148.44,146.37,147.73,8714603.0
2018-11-20T06:00:00+0000,147.5,148.75,146.35,146.45,8937990.0
2018-11-21T06:00:00+0000,146.23,146.23,140.78,141.99,10275810.0
2018-11-23T06:00:00+0000,141.85,142.73,141.6,142.23,3404882.0
