datetime,open,high,low,close,volume
2018-10-01T05:00:00+0000,267.25,270.02,267.02,269.1,3314889.0
2018-10-02T05:00:00+0000,269.0,271.44,267.5,270.63,2777570.0
2018-10-03T05:00:00+0000,272.0,272.07,269.77,270.9,3002336.0
2018-10-04T05:00:00+0000,271.0,271.62,267.3118,268.32,2186551.0
2018-10-05T05:00:00+0000,268.65,271.0,267.95,269.2,2045692.0
2018-10-08T05:00:00+0000,268.84,269.655,265.6531,269.01,1864975.0
2018-10-09T05:00:00+0000,269.19,271.955,268.47,270.11,2510398.0
2018-10-10T05:00:00+0000,270.6,271.42,262.52,263.08,4267341.0
2018-10-11T05:00:00+0000,262.0,264.4016,255.78,257.12,4558462.0
2018-10-12T05:00:00+0000,259.7,261.39,256.86,259.61,4006323.0
2018-10-15T05:00:00+0000,260.13,262.44,259.31,260.25,3583446.0
2018-10-16T05:00:00+0000,269.69,272.81,265.0,272.57,6453592.0
2018-10-17T05:00:00+0000,270.19,271.0,265.63,267.3,3985133.0
2018-10-18T05:00:00+0000,267.35,267.88,263.71,266.81,3132093.0
2018-10-19T05:00:00+0000,266.62,267.98,263.89,265.3,3336617.0
2018-10-22T05:00:00+0000,266.75,266.83,260.06,262.19,2618459.0
2018-10-23T05:00:00+0000,259.72,265.52,259.2,264.86,4081802.0
2018-10-24T05:00:00+0000,264.01,265.33,255.93,256.32,5265555.0
2018-10-25T05:00:00+0000,258.16,265.18,253.37,264.24,4675643.0
2018-10-26T05:00:00+0000,261.5,262.4,257.02,258.18,4830769.0
2018-10-29T05:00:00+0000,259.72,262.04,253.32,256.52,3697710.0
2018-10-30T05:00:00+0000,256.69,259.69,253.98,258.28,4169239.0
2018-10-31T05:00:00+0000,260.87,264.0686,260.22,261.35,4230215.0
2018-11-01T05:00:00+0000,262.92,264.68,259.76,260.93,2771291.0
2018-11-02T05:00:00+0000,264.61,266.3752,259.56,261.01,2593632.0
2018-11-05T06:00:00+0000,262.15,263.0,260.07,261.01,3287028.0
2018-11-06T06:00:00+0000,260.7,264.01,260.7,263.54,2582391.0
2018-11-07T06:00:00+0000,266.9,276.75,266.9,274.63,5797082.0
