datetime,open,high,close,volume,low
2007-01-03 00:00:00+00:00,9.292130387392703,9.468223692346603,9.39676570892334,8458600,9.292130387392703
2007-01-04 00:00:00+00:00,9.406977191331015,9.42739334713039,9.384008407592773,5916800,9.358486995915667
2007-01-05 00:00:00+00:00,9.358486452756933,9.358486452756933,9.215570449829102,7569000,9.184945731136317
2007-01-08 00:00:00+00:00,9.179836912956274,9.243638946605307,9.210461616516113,4830000,9.169628353922402
2007-01-09 00:00:00+00:00,9.172181119917555,9.233431508011497,9.218118667602539,4684200,9.154316626211383
2007-01-10 00:00:00+00:00,9.18494646485872,9.238539970237875,9.220675468444824,3836200,9.174737899964883
2007-01-11 00:00:00+00:00,9.23598788107234,9.279373797631129,9.230883598327637,8518600,9.197707220800643
2007-01-12 00:00:00+00:00,9.182389956985695,9.251296280590296,9.154316902160645,19840200,9.116036260297149
2007-01-16 00:00:00+00:00,9.144113368875944,9.205362812427312,9.182394027709961,8103400,9.144113368875944
2007-01-17 00:00:00+00:00,9.184947690647038,9.202812194824219,9.202812194824219,3444800,9.149217708750214
2007-01-18 00:00:00+00:00,9.235987836294601,9.235987836294601,9.197707176208496,4420600,9.161978170711178
2007-01-19 00:00:00+00:00,9.151767135217426,9.21301656424098,9.20025634765625,4854200,9.110933858021015
2007-01-22 00:00:00+00:00,9.200258830797283,9.220675961677113,9.197707176208496,5557000,9.179842673459838
2007-01-23 00:00:00+00:00,9.19770351018564,9.251296997070312,9.251296997070312,6916400,9.154317611129954
2007-01-24 00:00:00+00:00,9.251304281428801,9.307450439635984,9.281929016113281,5941600,9.225783831448862
2007-01-25 00:00:00+00:00,9.281926949933737,9.31510430635651,9.274271011352539,8875600,9.246197938498081
2007-01-26 00:00:00+00:00,9.284474334755014,9.284474334755014,9.251296997070312,3900400,9.207912071556624
2007-01-29 00:00:00+00:00,9.251304281428801,9.281929016113281,9.281929016113281,4779200,9.241095712019721
2007-01-30 00:00:00+00:00,9.258956658408858,9.309998512268066,9.309998512268066,3974200,9.258956658408858
2007-01-31 00:00:00+00:00,9.27427069468284,9.358488936828037,9.338072776794434,12648800,9.251301906180966
2007-02-01 00:00:00+00:00,9.353381819895182,9.427391465128377,9.417183876037598,5996200,9.348277538578735
2007-02-02 00:00:00+00:00,9.4197372119488,9.468226432800293,9.468226432800293,4350600,9.34062229772998
2007-02-05 00:00:00+00:00,9.486091392135714,9.588175094540931,9.570310592651367,6018200,9.442706451416017
2007-02-06 00:00:00+00:00,9.560102728770806,9.651977872964487,9.621353149414062,5376200,9.560102728770806
2007-02-07 00:00:00+00:00,9.60603785470734,9.662183978204283,9.657079696655273,3190600,9.60603785470734
2007-02-08 00:00:00+00:00,9.608588318490977,9.710671005856641,9.674942016601562,3440000,9.608588318490977
2007-02-09 00:00:00+00:00,9.695364892639445,9.771927196990806,9.708125114440918,7764800,9.659634908635793
2007-02-12 00:00:00+00:00,9.725987301747272,9.73364323829507,9.672393798828125,4263000,9.672393798828125
2007-02-13 00:00:00+00:00,9.680049539480216,9.761716106144975,9.756611824035645,6208600,9.680049539480216
2007-02-14 00:00:00+00:00,9.725987536401423,9.845935737436362,9.825518608093262,5196200,9.725987536401423
2007-02-15 00:00:00+00:00,9.80255196441907,9.825520753173384,9.741301536560059,12545600,9.736198226652455
2007-02-16 00:00:00+00:00,9.725985561158609,9.759162902832031,9.759162902832031,5775400,9.695360846905817
2007-02-20 00:00:00+00:00,9.746406354705785,9.800000847101103,9.784687995910645,4562000,9.72599019332775
2007-02-21 00:00:00+00:00,9.76936923031723,9.771921857408227,9.74384880065918,3876000,9.708119809721113
2007-02-22 00:00:00+00:00,9.748955887642781,9.792340825258693,9.756611824035645,4039000,9.708122604310402
2007-02-23 00:00:00+00:00,9.761712382614451,9.876556252412412,9.86889934539795,7970400,9.7438478888172
2007-02-26 00:00:00+00:00,10.08072898825923,10.28489545660408,10.103697776794434,15757200,10.062864483125463
2007-02-27 00:00:00+00:00,10.067964137121384,10.103693130960176,9.736193656921387,13859400,9.69791203578436
2007-02-28 00:00:00+00:00,9.774472178090827,9.904628882807623,9.833169937133789,12916400,9.764263618202872
2007-03-01 00:00:00+00:00,9.754059471514498,9.917392593151929,9.863799095153809,11586000,9.664736001308768
2007-03-02 00:00:00+00:00,9.861247201139227,9.861247201139227,9.710674285888672,15438200,9.710674285888672
2007-03-05 00:00:00+00:00,9.674945672443,9.751507960283085,9.588174819946289,5271000,9.562654381847029
2007-03-06 00:00:00+00:00,9.651977531955227,9.73109245300293,9.73109245300293,12444200,9.6136958987129
2007-03-07 00:00:00+00:00,9.723434504426733,9.779580634244919,9.710674285888672,4641600,9.69025813093623
2007-03-08 00:00:00+00:00,9.896976921355863,9.896976921355863,9.761716842651367,5005400,9.715779273743738
2007-03-09 00:00:00+00:00,9.76681831609624,9.797443028712525,9.748953819274902,6890000,9.705567917321607
2007-03-12 00:00:00+00:00,9.74895451484793,9.85869413088994,9.84593391418457,12854200,9.720881453970842
2007-03-13 00:00:00+00:00,9.843383063590862,9.89187228524112,9.713227272033691,7774400,9.700466079482611
2007-03-14 00:00:00+00:00,9.738748058197553,9.797445846570115,9.761716842651367,15603200,9.634112700917363
2007-03-15 00:00:00+00:00,9.779583196491492,9.90973999089063,9.886771202087402,18242600,9.728541335424037
2007-03-16 00:00:00+00:00,9.883691500511922,9.927310644788664,9.852901458740234,4713000,9.819545009188868
2007-03-19 00:00:00+00:00,9.91704162313943,9.945265239125193,9.924738883972168,6289200,9.847763339253303
2007-03-20 00:00:00+00:00,9.904215106397643,10.073561757106493,10.06843090057373,6914200,9.886254172140454
2007-03-21 00:00:00+00:00,10.101786677596788,10.212118693650499,10.186460494995117,8379000,10.00685016801483
2007-03-22 00:00:00+00:00,10.209552537238945,10.222381635651766,10.176196098327637,8487600,10.12231329771531
2007-03-23 00:00:00+00:00,10.18646443122434,10.227518152215355,10.22495174407959,7127600,10.135147035286094
2007-03-26 00:00:00+00:00,10.248039744942963,10.283962590508478,10.268567085266113,7329600,10.165932341245277
2007-03-27 00:00:00+00:00,10.27883109703306,10.286528360511321,10.253171920776367,5655800,10.204420954084888
2007-03-28 00:00:00+00:00,10.209552266739811,10.332713370075213,10.232645034790039,5758400,10.209552266739811
2007-03-29 00:00:00+00:00,10.296793098295469,10.327583134197452,10.291661262512207,4386400,10.224948376127383
2007-03-30 00:00:00+00:00,10.327582545194792,10.33784621617596,10.186460494995117,14920600,10.099221249250265
2007-04-02 00:00:00+00:00,10.214686471064393,10.432784125284906,10.430218696594238,10297200,10.212120063576057
2007-04-03 00:00:00+00:00,10.443046569824219,10.494363946783064,10.443046569824219,8103400,10.391729192865371
2007-04-04 00:00:00+00:00,10.455870922112675,10.471266421849617,10.396856307983398,6662600,10.378895381022188
2007-04-05 00:00:00+00:00,10.425085634708255,10.453310240975497,10.443046569824219,4443200,10.376333686138452
2007-04-09 00:00:00+00:00,10.507192339920815,10.522586866815201,10.520021438598633,6893600,10.463572229859249
2007-04-10 00:00:00+00:00,10.520022347745806,10.548246954554688,10.522587776184082,5419200,10.494364148172773
2007-04-11 00:00:00+00:00,10.532846253536952,10.566202679571113,10.49692440032959,8438000,10.48152890089911
2007-04-12 00:00:00+00:00,10.507195763386614,10.507195763386614,10.450746536254883,6087800,10.389166451018273
2007-04-13 00:00:00+00:00,10.450740857956394,10.466136360299467,10.448175430297852,4328800,10.399423495610089
2007-04-16 00:00:00+00:00,10.45074240905301,10.509757041931152,10.509757041931152,3145000,10.437913311261662
2007-04-17 00:00:00+00:00,10.520023451812357,10.594433608700031,10.558511734008789,5958600,10.481535169615924
2007-04-18 00:00:00+00:00,10.558509128832116,10.63548469543457,10.63548469543457,2969000,10.54311362399265
2007-04-19 00:00:00+00:00,10.591866652338737,10.61239399612585,10.584169387817383,8233000,10.535418414519429
2007-04-20 00:00:00+00:00,10.640615876381755,10.67910316791874,10.666274070739746,5327200,10.58673210215418
2007-04-23 00:00:00+00:00,10.653445163363674,10.76890899762649,10.745816230773926,8679200,10.653445163363674
2007-04-25 00:00:00+00:00,10.830492469096626,10.894638955142634,10.853585243225098,5975200,10.827927040325774
2007-04-26 00:00:00+00:00,10.866410337100007,10.915162274945596,10.817659378051758,4964600,10.804830281333517
2007-04-27 00:00:00+00:00,10.789435743650971,10.789435743650971,10.727855682373047,8398400,10.712460177654853
2007-04-30 00:00:00+00:00,10.784305761321294,10.802266697179219,10.686803817749023,9461600,10.648315538740562
2007-05-01 00:00:00+00:00,10.684235533531442,10.784303866817087,10.774041175842285,6862000,10.635484570309504
2007-05-02 00:00:00+00:00,10.797133631847087,10.843318186894463,10.83305549621582,5510400,10.766342623418977
2007-05-03 00:00:00+00:00,10.868978615553063,10.868978615553063,10.820226669311523,3175600,10.771475701867493
2007-05-04 00:00:00+00:00,10.866412641359249,10.866412641359249,10.799700736999512,5498000,10.786871637560818
2007-05-08 00:00:00+00:00,10.902333756521742,10.902333756521742,10.879240989685059,5735000,10.822791786573749
2007-05-09 00:00:00+00:00,10.856151869929802,10.899771011498663,10.886941909790039,4325200,10.833059095335193
2007-05-10 00:00:00+00:00,10.868976667881638,10.884371192317174,10.776605606079102,7770600,10.761210102846235
2007-05-11 00:00:00+00:00,10.791998107932896,10.856144552033976,10.827919960021973,7263000,10.776602608981694
2007-05-14 00:00:00+00:00,10.863839949799546,10.920289124146873,10.871537208557129,4680600,10.863839949799546
2007-05-15 00:00:00+00:00,10.925430208021835,11.038327673522375,10.930561065673828,10174400,10.91260012749869
2007-05-16 00:00:00+00:00,10.953654219118581,10.99983976996556,10.956220626831055,7685800,10.927996014780373
2007-05-17 00:00:00+00:00,10.958785676748393,10.96904934964782,10.930561065673828,5862800,10.902337433396983
2007-05-18 00:00:00+00:00,10.933123324297135,10.989572525024414,10.989572525024414,4657200,10.927991489794897
2007-05-21 00:00:00+00:00,10.987008367366283,11.004969302401967,10.9741792678833,6269000,10.958783761225193
2007-05-22 00:00:00+00:00,11.02036430858054,11.058851605281621,10.953651428222656,9125600,10.943388736380872
2007-05-23 00:00:00+00:00,10.999832958440598,10.999832958440598,10.78173542022705,15891200,10.78173542022705
2007-05-24 00:00:00+00:00,10.78173869722948,10.825357826610931,10.540548324584961,29815200,10.509757314530171
2007-05-25 00:00:00+00:00,10.55080901909654,10.609823642337044,10.545677185058594,25081400,10.414818842881346
2007-05-29 00:00:00+00:00,10.486660001150296,10.653441140867999,10.576465606689453,21561800,10.486660001150296
2007-05-31 00:00:00+00:00,10.71502735215937,10.763779302314388,10.735554695129395,12427800,10.673973645016904
2007-06-01 00:00:00+00:00,10.75094860643137,10.779172230629118,10.676538467407227,23265800,10.640616601339692
2007-06-04 00:00:00+00:00,10.630352860488083,10.668841133188028,10.63548469543457,21484800,10.548245458939139
2007-06-05 00:00:00+00:00,10.571337438302391,10.625220233025345,10.494361877441406,31517600,10.443044510601629
2007-06-06 00:00:00+00:00,10.422520792069184,10.443048137453149,10.327584266662598,30835600,10.294227819812505
2007-06-07 00:00:00+00:00,10.289096306263767,10.301926386930111,10.006852149963379,54704200,9.994023048094768
2007-06-08 00:00:00+00:00,10.024810588203856,10.150538104275027,10.078693389892578,39518200,9.968361379502824
2007-06-11 00:00:00+00:00,10.078695251988227,10.27113470397149,10.212120056152344,19060200,10.060734314773603
2007-06-12 00:00:00+00:00,10.13513849542889,10.20441677475203,10.045333862304688,22909400,10.045333862304686
2007-06-13 00:00:00+00:00,10.140271806440813,10.27113014503578,10.245471954345703,16314400,10.122310877198313
2007-06-14 00:00:00+00:00,10.245470595526585,10.368631656339577,10.309617042541504,15249200,10.245470595526585
2007-06-15 00:00:00+00:00,10.42485235930243,10.502361346667602,10.448104858398438,26657800,10.39901668722585
2007-06-18 00:00:00+00:00,10.463606250286103,10.476524085580332,10.334425926208496,16640600,10.334425926208496
2007-06-19 00:00:00+00:00,10.34476025975794,10.404183088676165,10.401598930358887,12901000,10.293087934656295
2007-06-20 00:00:00+00:00,10.401597067913269,10.440351551192272,10.130318641662598,18962800,10.094148316238169
2007-06-21 00:00:00+00:00,10.104486115138307,10.23883378385064,10.19491195678711,20163200,10.063148446732033
2007-06-22 00:00:00+00:00,10.132903146338371,10.189741808707568,10.001138687133789,16200200,9.99338818443969
2007-06-25 00:00:00+00:00,10.045064308380399,10.411936029907581,10.055397987365723,18769800,9.998559303458945
2007-06-26 00:00:00+00:00,10.091565489357372,10.331840928549273,10.001138687133789,25432800,9.995971356815229
2007-06-27 00:00:00+00:00,9.944301864035042,10.184576362099962,10.148406028747559,24822400,9.921049366084544
2007-06-28 00:00:00+00:00,10.181989028900412,10.308586129474097,10.145818710327148,19422600,10.140651381164217
2007-06-29 00:00:00+00:00,10.16648734607105,10.274999290609882,10.225911140441895,21681800,10.088979377438907
2007-07-02 00:00:00+00:00,10.303421001802167,11.148260281893423,10.373178482055664,9469000,10.233663521548673
2007-07-03 00:00:00+00:00,10.414516138624311,10.473938958343776,10.373178482055664,10809000,10.31892200703574
2007-07-05 00:00:00+00:00,10.34217579044742,10.445520437543099,10.352510452270508,19362600,10.215579632601193
2007-07-06 00:00:00+00:00,10.347344090315188,10.355095580192174,10.298255920410156,12849600,10.197495422118534
