datetime,open,high,close,volume,low
2007-01-03 00:00:00+00:00,24.21743946592776,24.513867192779625,24.286375045776367,3095700,24.14160875026001
2007-01-04 00:00:00+00:00,24.1829776763916,24.258805781150354,24.1829776763916,1706700,24.010636054284102
2007-01-05 00:00:00+00:00,24.182976110798204,24.182976110798204,24.100250244140625,3413800,23.969271566519225
2007-01-08 00:00:00+00:00,24.038197988966335,24.231222307808537,24.18985939025879,1669600,23.955474783590127
2007-01-09 00:00:00+00:00,24.265708648846406,24.293283948301955,24.176090240478516,1043200,24.07957932210939
2007-01-10 00:00:00+00:00,24.058886267004773,24.258800506591797,24.258800506591797,2762800,24.03820348863627
2007-01-11 00:00:00+00:00,24.196772496903993,24.48630790682547,24.45873260498047,2450300,24.196772496903993
2007-01-12 00:00:00+00:00,24.472505983649338,24.55522921121501,24.52765655517578,1241300,24.410462905544083
2007-01-16 00:00:00+00:00,24.438042839223364,24.706895352238348,24.658639907836914,1560600,24.438042839223364
2007-01-17 00:00:00+00:00,24.71378717966236,24.7896179129837,24.679319381713867,1659600,24.63106393864109
2007-01-18 00:00:00+00:00,24.624173717943528,24.74825990586231,24.56902313232422,1329300,24.562130623984135
2007-01-19 00:00:00+00:00,24.5759176930413,24.686216231964078,24.555234909057617,1531000,24.534554754798535
2007-01-22 00:00:00+00:00,24.527654834694108,24.555227488799265,24.286375045776367,1188600,24.21743946592776
2007-01-23 00:00:00+00:00,24.23123499944227,24.617278579878782,24.56902313232422,1829300,24.23123499944227
2007-01-24 00:00:00+00:00,24.63106643540802,24.63106643540802,24.50008773803711,2334300,24.472512444993335
2007-01-25 00:00:00+00:00,24.596592739182395,24.596592739182395,24.36910057067871,2087600,24.293272477568202
2007-01-26 00:00:00+00:00,24.44494376485771,24.44494376485771,24.272602081298828,1771100,24.093367887476766
2007-01-29 00:00:00+00:00,24.26570805228094,24.362218968277375,24.32775115966797,2823500,24.182984785673312
2007-01-30 00:00:00+00:00,24.40357942607187,24.40357942607187,24.313961029052734,1692500,24.203662474923394
2007-01-31 00:00:00+00:00,24.265705641321436,24.665536914970087,24.637964248657227,1263600,24.265705641321436
2007-02-01 00:00:00+00:00,24.782727986400918,24.948174485674684,24.85166358947754,2036800,24.479405021524524
2007-02-02 00:00:00+00:00,24.817198624938086,25.03090322646494,24.948177337646484,2448900,24.817198624938086
2007-02-05 00:00:00+00:00,25.01022472325192,25.04469516435968,24.996437072753906,1521100,24.748267252965974
2007-02-06 00:00:00+00:00,24.975737784697145,25.01020556968299,25.003313064575195,2814600,24.91369471983325
2007-02-07 00:00:00+00:00,25.058463580952765,25.058463580952765,24.982635498046875,1130400,24.948165079779823
2007-02-08 00:00:00+00:00,25.010213185359444,25.010213185359444,24.810298919677734,2209000,24.796511275540336
2007-02-09 00:00:00+00:00,24.830978830680237,24.865446625828003,24.71378517150879,3604600,24.637957074073388
2007-02-12 00:00:00+00:00,24.727572646140946,24.76893557786947,24.75514793395996,2738100,24.64484941240808
2007-02-13 00:00:00+00:00,24.6931066866051,24.955066680908203,24.955066680908203,4795200,24.6931066866051
2007-02-14 00:00:00+00:00,25.05158202059494,25.35490237391542,25.3204345703125,2329000,24.99643143105039
2007-02-15 00:00:00+00:00,25.39626380366687,25.39626380366687,25.37558364868164,1417900,24.98953743403429
2007-02-16 00:00:00+00:00,25.36867806229263,25.36867806229263,25.272167205810547,971800,25.20323163110152
2007-02-20 00:00:00+00:00,25.24458986211118,25.361783485212722,25.313528060913086,1537800,25.161866653272288
2007-02-21 00:00:00+00:00,25.161885387720154,25.389377668562233,25.382482528686523,2347400,25.161885387720154
2007-02-22 00:00:00+00:00,25.430733805549107,25.472096748823088,25.299755096435547,1525100,25.16877375759707
2007-02-23 00:00:00+00:00,25.237718657407,25.237718657407,25.230823516845703,1953000,25.072269470368806
2007-02-26 00:00:00+00:00,25.196350499589034,25.23081830610029,25.08605194091797,1548900,24.989541030796424
2007-02-27 00:00:00+00:00,24.955063672153734,24.955063672153734,24.334632873535156,4292800,24.127823483903654
2007-02-28 00:00:00+00:00,24.362213134765625,24.56213005844557,24.362213134765625,3121100,24.189871503260413
2007-03-01 00:00:00+00:00,24.038210199791735,24.451831696228997,24.320850372314453,4232900,23.50050514712038
2007-03-02 00:00:00+00:00,24.369108156081893,24.369108156081893,24.017532348632812,3170500,24.017532348632812
2007-03-05 00:00:00+00:00,23.865875515556247,24.15541091033261,23.955493927001953,4517300,23.679746182426886
2007-03-06 00:00:00+00:00,24.120927467006332,24.231225967407227,24.231225967407227,5726800,23.969266042808727
2007-03-07 00:00:00+00:00,24.18297601149842,24.300167044195682,24.13471794128418,2483100,24.134717941284176
2007-03-08 00:00:00+00:00,24.258810437125582,24.810305837497236,24.313961029052734,2759100,24.258810437125582
2007-03-09 00:00:00+00:00,24.541445078829003,24.541445078829003,24.43804168701172,1306900,24.30706037576238
2007-03-12 00:00:00+00:00,24.5759176930413,24.617278001559466,24.555234909057617,1513400,24.300170030872064
2007-03-13 00:00:00+00:00,24.555227938000325,24.555227938000325,24.14160919189453,2573800,24.045098326451438
2007-03-14 00:00:00+00:00,24.231239967053536,24.265707775269465,24.23813247680664,3341700,23.81761837928675
2007-03-15 00:00:00+00:00,24.10025028274082,24.355317760757117,24.26569938659668,2479500,24.10025028274082
2007-03-16 00:00:00+00:00,24.38039146636114,24.44256882241668,24.35275650024414,1633400,24.173134491314485
2007-03-19 00:00:00+00:00,24.435654612030163,24.566919361078835,24.525466918945312,3446800,24.40802228602279
2007-03-20 00:00:00+00:00,24.58073906110325,24.622188871564166,24.587646484375,1330600,24.497834169350998
2007-03-21 00:00:00+00:00,24.608360326333806,25.002149161166667,24.926156997680664,3295000,24.57381795467398
2007-03-22 00:00:00+00:00,25.00215968672105,25.00215968672105,24.97452735900879,2537800,24.82253769722324
2007-03-23 00:00:00+00:00,24.898524029938407,25.119598388671875,25.119598388671875,3497400,24.794894271288367
2007-03-26 00:00:00+00:00,24.8432584898472,25.195597622865108,24.91234588623047,2302400,24.760356249601983
2007-03-27 00:00:00+00:00,24.808722191526485,24.891624452096213,24.794904708862305,2552300,24.698184965628396
2007-03-28 00:00:00+00:00,24.857074087280527,24.857074087280527,24.594547271728516,4467300,24.46328518165976
2007-03-29 00:00:00+00:00,24.615281448292418,24.718908609859916,24.587646484375,4731400,24.43565681824441
2007-03-30 00:00:00+00:00,24.74654488055265,24.794904752254237,24.560012817382812,5669400,24.394208295953195
2007-04-02 00:00:00+00:00,24.622190131510703,24.622190131510703,24.601465225219727,4166400,24.463293033977415
2007-04-03 00:00:00+00:00,24.718901916355055,24.829439106677714,24.774171829223633,3728000,24.691269595335264
2007-04-04 00:00:00+00:00,24.594541515376843,24.801801004911958,24.677446365356445,2915700,24.594541515376843
2007-04-05 00:00:00+00:00,24.663636189975715,24.76035590816385,24.753448486328125,2503000,24.615276330881645
2007-04-09 00:00:00+00:00,24.87088864857398,24.912341078404047,24.72580909729004,2472000,24.72580909729004
2007-04-10 00:00:00+00:00,24.781081835996023,24.843259176752788,24.718904495239258,3088600,24.65672715448249
2007-04-11 00:00:00+00:00,24.815618430656002,24.84325338352918,24.62217903137207,4280500,24.587636657987677
2007-04-12 00:00:00+00:00,24.525461597409517,24.91925048828125,24.91925048828125,3867800,24.525461597409517
2007-04-13 00:00:00+00:00,24.939978209369077,24.974523225268058,24.91234588623047,3796500,24.794898630086266
2007-04-16 00:00:00+00:00,25.07123446148795,25.126501724479194,25.11268424987793,1429000,25.043599512285425
2007-04-17 00:00:00+00:00,25.105776830284203,25.126501724479194,25.11268424987793,1527900,24.99523966888791
2007-04-18 00:00:00+00:00,24.93997415187242,25.31994818162547,25.18177604675293,1542700,24.93997415187242
2007-04-19 00:00:00+00:00,25.161068187525903,25.361417807978388,25.264698028564453,3395400,25.09198338377776
2007-04-20 00:00:00+00:00,25.630840286543613,25.699927693508876,25.437400817871094,1695200,25.437400817871094
2007-04-23 00:00:00+00:00,25.513399466905327,25.64466160666519,25.53412437438965,2643200,25.492674559421005
2007-04-24 00:00:00+00:00,25.637754534862687,25.69993189358536,25.4581298828125,4669400,25.444315034576825
2007-04-25 00:00:00+00:00,25.651559248743403,26.155885291580795,25.720643997192383,2316400,25.451209788661444
2007-04-26 00:00:00+00:00,25.74828723674848,25.810464584527438,25.70683479309082,724100,25.672292407750305
