datetime,low,open,close,high,volume
2007-01-03 00:00:00+00:00,13.57730213551891,13.67258059854775,13.902839660644531,14.11721847409522,52241700
2007-01-04 00:00:00+00:00,13.736101171775735,13.9345997523761,14.037819862365723,14.188679207660716,33559800
2007-01-05 00:00:00+00:00,13.847264516145156,13.990183768577998,14.006062507629395,14.101342514059398,36154800
2007-01-08 00:00:00+00:00,13.855202776174263,13.998120494927504,14.180740356445312,14.236319721697816,31018100
2007-01-09 00:00:00+00:00,14.014000085863245,14.236319050820745,14.148979187011719,14.276018162866276,31417000
2007-01-10 00:00:00+00:00,13.934607445366334,14.021947353664611,14.10928726196289,14.13310613555346,27822400
2007-01-11 00:00:00+00:00,13.775800032039049,14.125157913185946,13.8075590133667,14.141036646637875,65380200
2007-01-12 00:00:00+00:00,13.720224003619037,13.775803370228408,13.894902229309082,13.934601344194588,42526400
2007-01-16 00:00:00+00:00,13.704345971043647,13.807564595114675,13.736104965209961,13.87902422501939,35736000
2007-01-17 00:00:00+00:00,13.720226213271019,13.728166340411715,13.910784721374512,14.061642593774524,31417600
2007-01-18 00:00:00+00:00,13.57729945724525,13.879016549884671,13.593179702758789,13.91077704091175,61438500
2007-01-19 00:00:00+00:00,13.505841598562833,13.545540703013293,13.7122802734375,13.855199472537175,28871700
2007-01-22 00:00:00+00:00,13.315285488521006,13.696402409497429,13.497903823852539,14.141038817303258,52768300
2007-01-23 00:00:00+00:00,13.505839866857889,13.505839866857889,13.593179702758789,13.744037491866717,33062000
2007-01-24 00:00:00+00:00,13.569358330031038,13.58523857436906,13.609057426452637,13.728157744564342,31268600
2007-01-25 00:00:00+00:00,13.442328883091712,13.601126895178686,13.482028007507324,13.672586530666406,35851900
2007-01-26 00:00:00+00:00,13.521725909449048,13.529666035609933,13.61700439453125,13.73610325809611,36013400
2007-01-29 00:00:00+00:00,13.521721846112522,13.569361074337825,13.7122802734375,13.736099130338273,33492500
2007-01-30 00:00:00+00:00,13.569363417941597,13.751981753032268,13.624942779541016,13.894900976815933,42647400
2007-01-31 00:00:00+00:00,13.339104331973687,13.585243668234009,13.624942779541016,13.656703280125841,39756700
2007-02-01 00:00:00+00:00,13.521725594442573,13.67258344471233,13.537604331970215,13.767863441999074,29262300
2007-02-02 00:00:00+00:00,13.585246780587472,13.609065647058923,13.831384658813477,13.847264912744025,41177800
2007-02-05 00:00:00+00:00,13.561423292795391,13.775802128470888,13.624942779541016,13.839321615216512,28521100
2007-02-06 00:00:00+00:00,13.38674259763956,13.601119879092492,13.513781547546387,13.648760621125357,31442200
2007-02-07 00:00:00+00:00,13.378803867404711,13.593182685609495,13.426443099975586,13.593182685609495,45225900
2007-02-08 00:00:00+00:00,13.227947672051561,13.394687297281656,13.267646789550781,13.434386414780878,45789500
2007-02-09 00:00:00+00:00,13.132669409060023,13.331168028802109,13.259708404541016,13.450266897762504,41419200
2007-02-12 00:00:00+00:00,13.10885104424776,13.220009803771973,13.220009803771973,13.267649055793132,31935900
2007-02-13 00:00:00+00:00,13.124733096367969,13.267650871995393,13.196192741394043,13.267650871995393,28212500
2007-02-14 00:00:00+00:00,13.24382606965015,13.29146530686085,13.315285682678223,13.450264783461911,42296700
2007-02-15 00:00:00+00:00,13.243824779767316,13.370863742905582,13.426443099975586,13.434383224474715,33887400
2007-02-16 00:00:00+00:00,13.259708404541016,13.410566265159515,13.259708404541016,13.482025889420608,34121000
2007-02-20 00:00:00+00:00,13.156490341140827,13.25177035993263,13.482028007507324,13.482028007507324,31925200
2007-02-21 00:00:00+00:00,13.458207233495429,13.47408597235918,13.656705856323242,13.72022535505117,50679300
2007-02-22 00:00:00+00:00,13.505841598562833,13.704340149662656,13.7122802734375,13.736099130338273,32971700
2007-02-23 00:00:00+00:00,13.267647265529488,13.688464892469709,13.354987144470215,13.704345145808807,54223900
2007-02-26 00:00:00+00:00,12.703911901810326,13.426446770071843,13.354987144470215,13.51378664901257,32784400
2007-02-27 00:00:00+00:00,12.934174537658691,13.220011603114738,12.934174537658691,13.339110506590151,39847100
2007-02-28 00:00:00+00:00,12.950050040016892,12.99769080102433,13.045330047607422,13.37086767570319,47578000
2007-03-01 00:00:00+00:00,12.68009004791005,12.791249530088386,13.315285682678223,13.529664521762442,81590400
2007-03-02 00:00:00+00:00,13.124729057899032,13.204127292897473,13.267646789550781,13.41056603562679,37306400
2007-03-05 00:00:00+00:00,12.973867917548837,13.116787144149898,12.997688293457031,13.49790407213669,34056700
2007-03-06 00:00:00+00:00,13.092962156267419,13.116782523784927,13.402619361877441,13.434379851900788,38263800
2007-03-07 00:00:00+00:00,13.069148560874197,13.315287942828185,13.092968940734863,13.37880744136566,30652900
2007-03-08 00:00:00+00:00,13.204122602426176,13.259703467375179,13.251763343811035,13.43438164251517,30462200
2007-03-09 00:00:00+00:00,13.156484266820566,13.347042701999232,13.204123497009277,13.458202925004654,24208200
2007-03-12 00:00:00+00:00,13.180303436121141,13.188243559498511,13.55348014831543,13.56936039507017,30612500
2007-03-13 00:00:00+00:00,13.220009803771973,13.442328837244915,13.220009803771973,13.66464635629334,31390600
2007-03-14 00:00:00+00:00,13.2279412100196,13.291460675642771,13.402619361877441,13.45026009691246,33735600
2007-03-15 00:00:00+00:00,13.22000961030906,13.37880913395506,13.275588989257812,13.450268768153313,24015100
2007-03-16 00:00:00+00:00,13.196188906800518,13.267647016637328,13.259708404541016,13.37880727350141,34226000
2007-03-19 00:00:00+00:00,13.36292036379591,13.36292036379591,13.64081859588623,13.68051769428905,29509600
2007-03-20 00:00:00+00:00,13.609066048054625,13.696405932821765,13.934603691101074,14.053704084665142,65763900
2007-03-21 00:00:00+00:00,14.117225317253148,14.538041509393281,14.42688274383545,14.601561020344127,95212000
2007-03-22 00:00:00+00:00,14.252196932189188,14.299836161609308,14.680953025817871,14.728592255237993,49522300
2007-03-23 00:00:00+00:00,14.434824576437803,14.657142133804205,14.482463836669922,14.7603622978027,34168200
2007-03-26 00:00:00+00:00,14.30777875858394,14.466576722239406,14.601555824279785,14.633316325665314,50457200
2007-03-27 00:00:00+00:00,14.569794319029658,14.569794319029658,14.680953025817871,14.68889314979186,33079800
2007-03-28 00:00:00+00:00,14.411002487491588,14.561861893909073,14.42688274383545,14.688900915810766,33674900
2007-03-29 00:00:00+00:00,14.252199591807967,14.553916787004244,14.418937683105469,14.553916787004244,28826400
2007-03-30 00:00:00+00:00,14.204559286043743,14.434818388232348,14.39511775970459,14.50627800515818,20829000
2007-04-02 00:00:00+00:00,14.283959193949922,14.35541881170259,14.403058052062988,14.434818555252683,20713000
2007-04-03 00:00:00+00:00,14.426888828600207,14.474528103299797,14.57774829864502,14.665086716523396,32084400
2007-04-04 00:00:00+00:00,14.553912963397993,14.569793210137338,14.736531257629395,14.744471380999066,23413200
2007-04-05 00:00:00+00:00,14.601547996927668,14.688887814494153,14.823866844177246,14.823866844177246,21896000
2007-04-09 00:00:00+00:00,14.720656502564307,14.815934979895493,14.744475364685059,14.847695481955284,19737500
