datetime,low,open,close,high,volume
2007-01-03 00:00:00+00:00,37.46161306203254,38.863047328483404,37.76737976074219,38.868140653703826,30510700
2007-01-04 00:00:00+00:00,36.799106173002485,37.6348700897522,37.05900955200195,37.66035226166661,31046600
2007-01-05 00:00:00+00:00,36.8042097958389,36.92141847578099,37.324012756347656,37.39535818449525,24671500
2007-01-08 00:00:00+00:00,36.61566574266757,37.65017873277611,37.02335739135742,37.83873680070142,25981900
2007-01-09 00:00:00+00:00,36.406708262282805,36.615647308218385,36.737953186035156,37.1201624562421,27039900
2007-01-10 00:00:00+00:00,35.999027451077,36.5952731555715,36.177391052246094,37.25777097481088,30572000
2007-01-11 00:00:00+00:00,36.065264970342184,36.177380311515286,36.17228698730469,37.12525961120859,29161700
2007-01-12 00:00:00+00:00,36.284386096130646,36.28948330664087,37.02842330932617,37.05390158581243,24438700
2007-01-16 00:00:00+00:00,36.3098962879474,36.946912012297354,36.50354766845703,37.023354676826436,25444400
2007-01-17 00:00:00+00:00,36.391430508832,36.432196553945225,36.92652130126953,37.00806116756563,31292200
2007-01-18 00:00:00+00:00,36.279296001739475,37.0335199270005,36.671695709228516,37.267941086907726,23581900
2007-01-19 00:00:00+00:00,36.79403126830289,36.94691661641276,37.47181701660156,37.52277750329288,23912600
2007-01-22 00:00:00+00:00,36.946918619479405,37.53297396829216,37.15076446533203,37.58393445774629,21929300
2007-01-23 00:00:00+00:00,37.4412336066354,37.48200354260531,37.961036682128906,38.17507690195338,29016600
2007-01-24 00:00:00+00:00,37.583916398848444,37.966125718158764,38.16997146606445,38.21583471812525,19785400
2007-01-25 00:00:00+00:00,37.385157933489936,38.02727050802096,37.46669387817383,38.190346285421974,22630100
2007-01-26 00:00:00+00:00,37.43102196365702,37.655252620330096,37.5125617980957,37.961019223408556,20506200
2007-01-29 00:00:00+00:00,37.09978515972751,37.532954932448106,37.303627014160156,37.757181749930844,17370600
2007-01-30 00:00:00+00:00,37.36988809880269,37.43103911461789,37.91007614135742,38.011997093072814,21590500
2007-01-31 00:00:00+00:00,37.44632986428288,37.91007523798275,37.76228713989258,38.078248303537265,24249200
2007-02-01 00:00:00+00:00,37.61449350559034,38.006897267462385,38.26170349121094,38.36362442549659,25168000
2007-02-02 00:00:00+00:00,37.940652204302864,38.22094065767319,38.496131896972656,38.62353503249823,24299300
