datetime,low,open,close,high,volume
2007-01-03 00:00:00+00:00,2.4517108743252094,2.583127579116563,2.5085880756378174,2.5918088498323106,1238319600
2007-01-04 00:00:00+00:00,2.5091867512998465,2.51607245563603,2.5642685890197754,2.5729496604257367,847260400
2007-01-05 00:00:00+00:00,2.5265504355547677,2.5675615123320368,2.5460081100463867,2.5804336415080753,834741600
2007-01-08 00:00:00+00:00,2.5528923386413145,2.5732486906580836,2.5585803985595703,2.5903118712103925,797106800
2007-01-09 00:00:00+00:00,2.5490016944779796,2.5879182481954084,2.771122694015503,2.78339630255448,3349298400
2007-01-10 00:00:00+00:00,2.7974658262689243,2.836382173861424,2.9037368297576904,2.927684721086751,2952880000
2007-01-11 00:00:00+00:00,2.8468589126546573,2.8720046419998293,2.8678135871887207,2.897150371345001,1440252800
2007-01-12 00:00:00+00:00,2.7908800467602415,2.8315917612778767,2.8324904441833496,2.8456617342915997,1312690400
2007-01-16 00:00:00+00:00,2.8573364437260285,2.864221348603797,2.906729221343994,2.911219437520082,1244076400
2007-01-17 00:00:00+00:00,2.8384774693035366,2.9205004142515145,2.8423683643341064,2.921697259158453,1646260000
2007-01-18 00:00:00+00:00,2.6657496965017424,2.757053042075077,2.6663482189178467,2.757352403203399,2364605600
2007-01-19 00:00:00+00:00,2.6379097171112917,2.6531767338528973,2.649284839630127,2.6837111670171585,1364473600
2007-01-22 00:00:00+00:00,2.5639694889657405,2.6684435161094515,2.598095655441284,2.6690428378358986,1454026000
2007-01-23 00:00:00+00:00,2.559778389244973,2.566363933189541,2.5654654502868652,2.6196486056178943,1207424400
2007-01-24 00:00:00+00:00,2.5768415757004925,2.5948024421991023,2.5954017639160156,2.608872213949454,927813600
2007-01-25 00:00:00+00:00,2.5753456056594897,2.6076756180027814,2.5819313526153564,2.64928582810473,905973600
2007-01-26 00:00:00+00:00,2.5442114250996566,2.607674374328053,2.5558865070343018,2.615457762284483,986874000
2007-01-29 00:00:00+00:00,2.5603775780783615,2.5834279888865397,2.5726513862609863,2.593905430177478,901664400
