probe_id,symbol,method,repetition,requested_eastern_start,requested_eastern_end,requested_utc_start,requested_utc_end,http_status,safe_error_classification,raw_candle_count,normalized_candle_count,raw_earliest_timestamp,raw_latest_timestamp,requested_range_earliest,requested_range_latest,out_of_range_candles,unique_regular_sessions,expected_eligible_sessions,expected_regular_session_bars,returned_regular_session_bars,primary_session_bars,early_close_session_bars,extended_hours_bars,regular_session_coverage_pct,missing_regular_session_bars,duplicate_timestamps,duplicate_bar_rate_pct,zero_volume_bars,zero_volume_rate_pct,invalid_ohlc_rows,non_five_minute_intervals,candle_payload_sha256,requested_range_normalized_sha256,date_bound_classification,timestamp_semantics_classification,threshold_result,retry_after_seconds,notes
window-2022-02-AAPL-raw_price_history_five_minutes-rep1,AAPL,raw_price_history_five_minutes,1,2022-02-01T00:00:00.000000-0500,2022-02-28T23:59:59.999999-0500,2022-02-01T05:00:00.000000+0000,2022-03-01T04:59:59.999999+0000,200,none,0,0,,,,,0,0,19,1482,0,0,0,0,0.0,1482,0,0.0,0,0.0,0,0,1966ab690b706acfb34498e6d06de6fdd71ab03e5e1f544586920b42b4a0482d,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
window-2022-02-AAPL-raw_price_history_five_minutes-rep2,AAPL,raw_price_history_five_minutes,2,2022-02-01T00:00:00.000000-0500,2022-02-28T23:59:59.999999-0500,2022-02-01T05:00:00.000000+0000,2022-03-01T04:59:59.999999+0000,200,none,0,0,,,,,0,0,19,1482,0,0,0,0,0.0,1482,0,0.0,0,0.0,0,0,1966ab690b706acfb34498e6d06de6fdd71ab03e5e1f544586920b42b4a0482d,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
window-2022-02-JPM-convenience_every_five_minutes-rep1,JPM,convenience_every_five_minutes,1,2022-02-01T00:00:00.000000-0500,2022-02-28T23:59:59.999999-0500,2022-02-01T05:00:00.000000+0000,2022-03-01T04:59:59.999999+0000,200,none,0,0,,,,,0,0,19,1482,0,0,0,0,0.0,1482,0,0.0,0,0.0,0,0,bcb726cb8021323ebcde1316049e1ba719aee03c026d6d43a7f624ff2f0cb9ae,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
window-2022-02-JPM-convenience_every_five_minutes-rep2,JPM,convenience_every_five_minutes,2,2022-02-01T00:00:00.000000-0500,2022-02-28T23:59:59.999999-0500,2022-02-01T05:00:00.000000+0000,2022-03-01T04:59:59.999999+0000,200,none,0,0,,,,,0,0,19,1482,0,0,0,0,0.0,1482,0,0.0,0,0.0,0,0,bcb726cb8021323ebcde1316049e1ba719aee03c026d6d43a7f624ff2f0cb9ae,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
window-2022-02-JPM-raw_price_history_five_minutes-rep1,JPM,raw_price_history_five_minutes,1,2022-02-01T00:00:00.000000-0500,2022-02-28T23:59:59.999999-0500,2022-02-01T05:00:00.000000+0000,2022-03-01T04:59:59.999999+0000,200,none,0,0,,,,,0,0,19,1482,0,0,0,0,0.0,1482,0,0.0,0,0.0,0,0,bcb726cb8021323ebcde1316049e1ba719aee03c026d6d43a7f624ff2f0cb9ae,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
window-2022-02-JPM-raw_price_history_five_minutes-rep2,JPM,raw_price_history_five_minutes,2,2022-02-01T00:00:00.000000-0500,2022-02-28T23:59:59.999999-0500,2022-02-01T05:00:00.000000+0000,2022-03-01T04:59:59.999999+0000,200,none,0,0,,,,,0,0,19,1482,0,0,0,0,0.0,1482,0,0.0,0,0.0,0,0,bcb726cb8021323ebcde1316049e1ba719aee03c026d6d43a7f624ff2f0cb9ae,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
window-2023-08-SPY-convenience_every_five_minutes-rep1,SPY,convenience_every_five_minutes,1,2023-08-01T00:00:00.000000-0400,2023-08-31T23:59:59.999999-0400,2023-08-01T04:00:00.000000+0000,2023-09-01T03:59:59.999999+0000,200,none,0,0,,,,,0,0,23,1794,0,0,0,0,0.0,1794,0,0.0,0,0.0,0,0,8a52b0a2a9208177e6b75a950b7a60fcb4c1ac0f264bba6694391cfe45dc866e,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
window-2023-08-SPY-convenience_every_five_minutes-rep2,SPY,convenience_every_five_minutes,2,2023-08-01T00:00:00.000000-0400,2023-08-31T23:59:59.999999-0400,2023-08-01T04:00:00.000000+0000,2023-09-01T03:59:59.999999+0000,200,none,0,0,,,,,0,0,23,1794,0,0,0,0,0.0,1794,0,0.0,0,0.0,0,0,8a52b0a2a9208177e6b75a950b7a60fcb4c1ac0f264bba6694391cfe45dc866e,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
window-2023-08-SPY-raw_price_history_five_minutes-rep1,SPY,raw_price_history_five_minutes,1,2023-08-01T00:00:00.000000-0400,2023-08-31T23:59:59.999999-0400,2023-08-01T04:00:00.000000+0000,2023-09-01T03:59:59.999999+0000,200,none,0,0,,,,,0,0,23,1794,0,0,0,0,0.0,1794,0,0.0,0,0.0,0,0,8a52b0a2a9208177e6b75a950b7a60fcb4c1ac0f264bba6694391cfe45dc866e,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
window-2023-08-SPY-raw_price_history_five_minutes-rep2,SPY,raw_price_history_five_minutes,2,2023-08-01T00:00:00.000000-0400,2023-08-31T23:59:59.999999-0400,2023-08-01T04:00:00.000000+0000,2023-09-01T03:59:59.999999+0000,200,none,0,0,,,,,0,0,23,1794,0,0,0,0,0.0,1794,0,0.0,0,0.0,0,0,8a52b0a2a9208177e6b75a950b7a60fcb4c1ac0f264bba6694391cfe45dc866e,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
window-2023-08-AAPL-convenience_every_five_minutes-rep1,AAPL,convenience_every_five_minutes,1,2023-08-01T00:00:00.000000-0400,2023-08-31T23:59:59.999999-0400,2023-08-01T04:00:00.000000+0000,2023-09-01T03:59:59.999999+0000,200,none,0,0,,,,,0,0,23,1794,0,0,0,0,0.0,1794,0,0.0,0,0.0,0,0,1966ab690b706acfb34498e6d06de6fdd71ab03e5e1f544586920b42b4a0482d,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
window-2023-08-AAPL-convenience_every_five_minutes-rep2,AAPL,convenience_every_five_minutes,2,2023-08-01T00:00:00.000000-0400,2023-08-31T23:59:59.999999-0400,2023-08-01T04:00:00.000000+0000,2023-09-01T03:59:59.999999+0000,200,none,0,0,,,,,0,0,23,1794,0,0,0,0,0.0,1794,0,0.0,0,0.0,0,0,1966ab690b706acfb34498e6d06de6fdd71ab03e5e1f544586920b42b4a0482d,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
window-2023-08-AAPL-raw_price_history_five_minutes-rep1,AAPL,raw_price_history_five_minutes,1,2023-08-01T00:00:00.000000-0400,2023-08-31T23:59:59.999999-0400,2023-08-01T04:00:00.000000+0000,2023-09-01T03:59:59.999999+0000,200,none,0,0,,,,,0,0,23,1794,0,0,0,0,0.0,1794,0,0.0,0,0.0,0,0,1966ab690b706acfb34498e6d06de6fdd71ab03e5e1f544586920b42b4a0482d,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
window-2023-08-AAPL-raw_price_history_five_minutes-rep2,AAPL,raw_price_history_five_minutes,2,2023-08-01T00:00:00.000000-0400,2023-08-31T23:59:59.999999-0400,2023-08-01T04:00:00.000000+0000,2023-09-01T03:59:59.999999+0000,200,none,0,0,,,,,0,0,23,1794,0,0,0,0,0.0,1794,0,0.0,0,0.0,0,0,1966ab690b706acfb34498e6d06de6fdd71ab03e5e1f544586920b42b4a0482d,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
window-2023-08-JPM-convenience_every_five_minutes-rep1,JPM,convenience_every_five_minutes,1,2023-08-01T00:00:00.000000-0400,2023-08-31T23:59:59.999999-0400,2023-08-01T04:00:00.000000+0000,2023-09-01T03:59:59.999999+0000,200,none,0,0,,,,,0,0,23,1794,0,0,0,0,0.0,1794,0,0.0,0,0.0,0,0,bcb726cb8021323ebcde1316049e1ba719aee03c026d6d43a7f624ff2f0cb9ae,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
window-2023-08-JPM-convenience_every_five_minutes-rep2,JPM,convenience_every_five_minutes,2,2023-08-01T00:00:00.000000-0400,2023-08-31T23:59:59.999999-0400,2023-08-01T04:00:00.000000+0000,2023-09-01T03:59:59.999999+0000,200,none,0,0,,,,,0,0,23,1794,0,0,0,0,0.0,1794,0,0.0,0,0.0,0,0,bcb726cb8021323ebcde1316049e1ba719aee03c026d6d43a7f624ff2f0cb9ae,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
window-2023-08-JPM-raw_price_history_five_minutes-rep1,JPM,raw_price_history_five_minutes,1,2023-08-01T00:00:00.000000-0400,2023-08-31T23:59:59.999999-0400,2023-08-01T04:00:00.000000+0000,2023-09-01T03:59:59.999999+0000,200,none,0,0,,,,,0,0,23,1794,0,0,0,0,0.0,1794,0,0.0,0,0.0,0,0,bcb726cb8021323ebcde1316049e1ba719aee03c026d6d43a7f624ff2f0cb9ae,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
window-2023-08-JPM-raw_price_history_five_minutes-rep2,JPM,raw_price_history_five_minutes,2,2023-08-01T00:00:00.000000-0400,2023-08-31T23:59:59.999999-0400,2023-08-01T04:00:00.000000+0000,2023-09-01T03:59:59.999999+0000,200,none,0,0,,,,,0,0,23,1794,0,0,0,0,0.0,1794,0,0.0,0,0.0,0,0,bcb726cb8021323ebcde1316049e1ba719aee03c026d6d43a7f624ff2f0cb9ae,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
window-2024-06-SPY-convenience_every_five_minutes-rep1,SPY,convenience_every_five_minutes,1,2024-06-03T00:00:00.000000-0400,2024-06-28T23:59:59.999999-0400,2024-06-03T04:00:00.000000+0000,2024-06-29T03:59:59.999999+0000,200,none,0,0,,,,,0,0,19,1482,0,0,0,0,0.0,1482,0,0.0,0,0.0,0,0,8a52b0a2a9208177e6b75a950b7a60fcb4c1ac0f264bba6694391cfe45dc866e,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
window-2024-06-SPY-convenience_every_five_minutes-rep2,SPY,convenience_every_five_minutes,2,2024-06-03T00:00:00.000000-0400,2024-06-28T23:59:59.999999-0400,2024-06-03T04:00:00.000000+0000,2024-06-29T03:59:59.999999+0000,200,none,0,0,,,,,0,0,19,1482,0,0,0,0,0.0,1482,0,0.0,0,0.0,0,0,8a52b0a2a9208177e6b75a950b7a60fcb4c1ac0f264bba6694391cfe45dc866e,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
window-2024-06-SPY-raw_price_history_five_minutes-rep1,SPY,raw_price_history_five_minutes,1,2024-06-03T00:00:00.000000-0400,2024-06-28T23:59:59.999999-0400,2024-06-03T04:00:00.000000+0000,2024-06-29T03:59:59.999999+0000,200,none,0,0,,,,,0,0,19,1482,0,0,0,0,0.0,1482,0,0.0,0,0.0,0,0,8a52b0a2a9208177e6b75a950b7a60fcb4c1ac0f264bba6694391cfe45dc866e,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
window-2024-06-SPY-raw_price_history_five_minutes-rep2,SPY,raw_price_history_five_minutes,2,2024-06-03T00:00:00.000000-0400,2024-06-28T23:59:59.999999-0400,2024-06-03T04:00:00.000000+0000,2024-06-29T03:59:59.999999+0000,200,none,0,0,,,,,0,0,19,1482,0,0,0,0,0.0,1482,0,0.0,0,0.0,0,0,8a52b0a2a9208177e6b75a950b7a60fcb4c1ac0f264bba6694391cfe45dc866e,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
window-2024-06-AAPL-convenience_every_five_minutes-rep1,AAPL,convenience_every_five_minutes,1,2024-06-03T00:00:00.000000-0400,2024-06-28T23:59:59.999999-0400,2024-06-03T04:00:00.000000+0000,2024-06-29T03:59:59.999999+0000,200,none,0,0,,,,,0,0,19,1482,0,0,0,0,0.0,1482,0,0.0,0,0.0,0,0,1966ab690b706acfb34498e6d06de6fdd71ab03e5e1f544586920b42b4a0482d,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
window-2024-06-AAPL-convenience_every_five_minutes-rep2,AAPL,convenience_every_five_minutes,2,2024-06-03T00:00:00.000000-0400,2024-06-28T23:59:59.999999-0400,2024-06-03T04:00:00.000000+0000,2024-06-29T03:59:59.999999+0000,200,none,0,0,,,,,0,0,19,1482,0,0,0,0,0.0,1482,0,0.0,0,0.0,0,0,1966ab690b706acfb34498e6d06de6fdd71ab03e5e1f544586920b42b4a0482d,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
window-2024-06-AAPL-raw_price_history_five_minutes-rep1,AAPL,raw_price_history_five_minutes,1,2024-06-03T00:00:00.000000-0400,2024-06-28T23:59:59.999999-0400,2024-06-03T04:00:00.000000+0000,2024-06-29T03:59:59.999999+0000,200,none,0,0,,,,,0,0,19,1482,0,0,0,0,0.0,1482,0,0.0,0,0.0,0,0,1966ab690b706acfb34498e6d06de6fdd71ab03e5e1f544586920b42b4a0482d,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
window-2024-06-AAPL-raw_price_history_five_minutes-rep2,AAPL,raw_price_history_five_minutes,2,2024-06-03T00:00:00.000000-0400,2024-06-28T23:59:59.999999-0400,2024-06-03T04:00:00.000000+0000,2024-06-29T03:59:59.999999+0000,200,none,0,0,,,,,0,0,19,1482,0,0,0,0,0.0,1482,0,0.0,0,0.0,0,0,1966ab690b706acfb34498e6d06de6fdd71ab03e5e1f544586920b42b4a0482d,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
window-2024-06-JPM-convenience_every_five_minutes-rep1,JPM,convenience_every_five_minutes,1,2024-06-03T00:00:00.000000-0400,2024-06-28T23:59:59.999999-0400,2024-06-03T04:00:00.000000+0000,2024-06-29T03:59:59.999999+0000,200,none,0,0,,,,,0,0,19,1482,0,0,0,0,0.0,1482,0,0.0,0,0.0,0,0,bcb726cb8021323ebcde1316049e1ba719aee03c026d6d43a7f624ff2f0cb9ae,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
window-2024-06-JPM-convenience_every_five_minutes-rep2,JPM,convenience_every_five_minutes,2,2024-06-03T00:00:00.000000-0400,2024-06-28T23:59:59.999999-0400,2024-06-03T04:00:00.000000+0000,2024-06-29T03:59:59.999999+0000,200,none,0,0,,,,,0,0,19,1482,0,0,0,0,0.0,1482,0,0.0,0,0.0,0,0,bcb726cb8021323ebcde1316049e1ba719aee03c026d6d43a7f624ff2f0cb9ae,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
window-2024-06-JPM-raw_price_history_five_minutes-rep1,JPM,raw_price_history_five_minutes,1,2024-06-03T00:00:00.000000-0400,2024-06-28T23:59:59.999999-0400,2024-06-03T04:00:00.000000+0000,2024-06-29T03:59:59.999999+0000,200,none,0,0,,,,,0,0,19,1482,0,0,0,0,0.0,1482,0,0.0,0,0.0,0,0,bcb726cb8021323ebcde1316049e1ba719aee03c026d6d43a7f624ff2f0cb9ae,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
window-2024-06-JPM-raw_price_history_five_minutes-rep2,JPM,raw_price_history_five_minutes,2,2024-06-03T00:00:00.000000-0400,2024-06-28T23:59:59.999999-0400,2024-06-03T04:00:00.000000+0000,2024-06-29T03:59:59.999999+0000,200,none,0,0,,,,,0,0,19,1482,0,0,0,0,0.0,1482,0,0.0,0,0.0,0,0,bcb726cb8021323ebcde1316049e1ba719aee03c026d6d43a7f624ff2f0cb9ae,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
window-2025-12-SPY-convenience_every_five_minutes-rep1,SPY,convenience_every_five_minutes,1,2025-12-01T00:00:00.000000-0500,2025-12-31T23:59:59.999999-0500,2025-12-01T05:00:00.000000+0000,2026-01-01T04:59:59.999999+0000,200,none,1716,1716,2025-12-01T14:30:00.000000+0000,2025-12-31T20:55:00.000000+0000,2025-12-01T14:30:00.000000+0000,2025-12-31T20:55:00.000000+0000,0,21,21,1638,1638,1638,42,36,100.0,0,0,0.0,0,0.0,0,0,69fed75261c05a4d8353db6919c3e4b00044d57382db86e2fcd11b527a79cd25,27d1b7b09d5a89db8bbd6b42ee5b313f12e3fb2842adbc391011094e4cab0f1e,honored_exactly,bar_start,passed,,
window-2025-12-SPY-convenience_every_five_minutes-rep2,SPY,convenience_every_five_minutes,2,2025-12-01T00:00:00.000000-0500,2025-12-31T23:59:59.999999-0500,2025-12-01T05:00:00.000000+0000,2026-01-01T04:59:59.999999+0000,200,none,1716,1716,2025-12-01T14:30:00.000000+0000,2025-12-31T20:55:00.000000+0000,2025-12-01T14:30:00.000000+0000,2025-12-31T20:55:00.000000+0000,0,21,21,1638,1638,1638,42,36,100.0,0,0,0.0,0,0.0,0,0,69fed75261c05a4d8353db6919c3e4b00044d57382db86e2fcd11b527a79cd25,27d1b7b09d5a89db8bbd6b42ee5b313f12e3fb2842adbc391011094e4cab0f1e,honored_exactly,bar_start,passed,,
window-2025-12-SPY-raw_price_history_five_minutes-rep1,SPY,raw_price_history_five_minutes,1,2025-12-01T00:00:00.000000-0500,2025-12-31T23:59:59.999999-0500,2025-12-01T05:00:00.000000+0000,2026-01-01T04:59:59.999999+0000,200,none,1716,1716,2025-12-01T14:30:00.000000+0000,2025-12-31T20:55:00.000000+0000,2025-12-01T14:30:00.000000+0000,2025-12-31T20:55:00.000000+0000,0,21,21,1638,1638,1638,42,36,100.0,0,0,0.0,0,0.0,0,0,69fed75261c05a4d8353db6919c3e4b00044d57382db86e2fcd11b527a79cd25,27d1b7b09d5a89db8bbd6b42ee5b313f12e3fb2842adbc391011094e4cab0f1e,honored_exactly,bar_start,passed,,
window-2025-12-SPY-raw_price_history_five_minutes-rep2,SPY,raw_price_history_five_minutes,2,2025-12-01T00:00:00.000000-0500,2025-12-31T23:59:59.999999-0500,2025-12-01T05:00:00.000000+0000,2026-01-01T04:59:59.999999+0000,200,none,1716,1716,2025-12-01T14:30:00.000000+0000,2025-12-31T20:55:00.000000+0000,2025-12-01T14:30:00.000000+0000,2025-12-31T20:55:00.000000+0000,0,21,21,1638,1638,1638,42,36,100.0,0,0,0.0,0,0.0,0,0,69fed75261c05a4d8353db6919c3e4b00044d57382db86e2fcd11b527a79cd25,27d1b7b09d5a89db8bbd6b42ee5b313f12e3fb2842adbc391011094e4cab0f1e,honored_exactly,bar_start,passed,,
window-2025-12-AAPL-convenience_every_five_minutes-rep1,AAPL,convenience_every_five_minutes,1,2025-12-01T00:00:00.000000-0500,2025-12-31T23:59:59.999999-0500,2025-12-01T05:00:00.000000+0000,2026-01-01T04:59:59.999999+0000,200,none,1712,1712,2025-12-01T14:30:00.000000+0000,2025-12-31T20:55:00.000000+0000,2025-12-01T14:30:00.000000+0000,2025-12-31T20:55:00.000000+0000,0,21,21,1638,1638,1638,42,32,100.0,0,0,0.0,0,0.0,0,0,7aba5a931901dea3c5a7aa51a4f83a7dd3b49769e7d0a1fe7ad91c7159b1ce02,2338711e8261d551a0282f8359b3113d23d3623ea3bb9703e5df6a756bc8f6f8,honored_exactly,bar_start,passed,,
